price,location,geo_lat,geo_lng,metro,floor,floor_count,square,living_square,kitchen_square,year,finish_type,ceiling_height,view,house_type,heating,breakdown,parking,accomodation_type,author,url
153000000,"Москва, ЦАО, р-н Пресненский, Малый Кисловский пер., 3",55.754507,37.602687,Арбатская,2,7,94.0,57.0,8.0,2017,Дизайнерский,3.1,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/293145354/
155350000,"Москва, ЦАО, р-н Хамовники, ул. Усачева, 15",55.726974,37.569611,Фрунзенская,8,15,120.0,70.0,14.0,2022,Без ремонта,3.3,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302378476/
200000000,"Москва, ЦАО, р-н Тверской, ул. Фадеева, 4А",55.774867,37.601609,Новослободская,3,10,172.5,95.0,24.0,2013,Дизайнерский,3.15,На улицу и двор,Монолитно-кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304135231/
312000000,"Москва, ЦАО, р-н Тверской, Никольская ул., 10/2С2б",55.758453,37.625055,Лубянка,4,5,166.0,95.0,16.0,2015,Евроремонт,3.0,На улицу и двор,unknown,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/298382835/
314378750,"Москва, САО, р-н Хорошевский, Чапаевский пер., 3",55.79848,37.520671,Аэропорт,26,57,262.0,148.0,18.0,2006,Евроремонт,4.0,На улицу и двор,Монолитно-кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка / Пентхаус,unknown,https://www.cian.ru/sale/flat/290380851/
8500000,"Московская область, Пушкинский городской округ, Лесные Поляны поселок, ул. Ленина, 10",55.957514,37.858815,Ботанический сад,4,5,70.0,42.0,10.0,1983,Косметический,unknown,Во двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://ivanteyevka.cian.ru/sale/flat/305342143/
10300000,"Московская область, Королев, мкр. Костино, просп. Космонавтов, 39",55.90858,37.868256,Медведково,9,14,61.0,47.0,8.5,1988,Косметический,unknown,Во двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://korolev.cian.ru/sale/flat/298334984/
10999999,"Москва, ЮЗАО, р-н Ясенево, Голубинская ул., 9",55.603151,37.512829,Ясенево,2,9,50.0,35.0,6.0,1977,Косметический,unknown,На улицу и двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302242782/
11900000,"Московская область, Пушкинский городской округ, Лесные Поляны поселок, Полянка микрорайон, 198",55.959485,37.894783,Комсомольская,3,4,81.8,45.0,18.0,2010,Евроремонт,unknown,Во двор,Кирпичный,Котел/Квартирное отопление,Нет,unknown,Вторичка,unknown,https://ivanteyevka.cian.ru/sale/flat/306804665/
11300000,"Московская область, Балашиха, ул. Реутовская, 20",55.786799,37.849365,Новогиреево,3,26,57.9,unknown,12.4,2021,Евроремонт,unknown,На улицу,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://balashikha.cian.ru/sale/flat/306318377/
12400000,"Москва, НАО (Новомосковский), Марьино поселок, ул. Березовая, 8",55.548008,37.323653,Филатов Луг,1,3,62.3,26.0,20.8,2012,Евроремонт,2.8,Во двор,Монолитный,Котел/Квартирное отопление,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306479503/
12900000,"Московская область, Красногорск, бул. Космонавтов, 6",55.834396,37.277039,Митино,18,25,79.0,50.1,9.4,2013,Евроремонт,unknown,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://krasnogorsk.cian.ru/sale/flat/294693057/
13999999,"Москва, ЮЗАО, р-н Южное Бутово, ул. Брусилова, 39к1",55.501896,37.599238,Бунинская аллея,17,24,84.5,49.3,10.1,2009,Косметический,2.85,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305359751/
15500000,"Московская область, Мытищи, мкр. 17, ул. Колпакова, 40к3",55.924204,37.722397,Медведково,5,10,108.0,unknown,11.0,2003,Евроремонт,unknown,Во двор,Панельный,Автономная котельная,Нет,unknown,Вторичка,unknown,https://mytishchi.cian.ru/sale/flat/303671742/
16700000,"Москва, ЗАО, р-н Ново-Переделкино, Новопеределкинская ул., 10К1",55.642174,37.369,Боровское шоссе,5,17,75.0,46.0,10.1,1988,Косметический,2.7,На улицу и двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306497258/
17499000,"Москва, ЮАО, р-н Даниловский, Автозаводская ул., 23С120",55.701278,37.642653,Автозаводская,8,16,65.4,unknown,unknown,2019,Дизайнерский,2.7,Во двор,unknown,Центральное,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/293138971/
17690000,"Москва, ЮЗАО, р-н Коньково, ул. Генерала Антонова, 5К1",55.645222,37.53482,Беляево,7,9,58.6,unknown,unknown,1968,Косметический,2.75,unknown,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302231063/
18500000,"Московская область, Красногорск, мкр. Павшинская пойма, бул. Ильинский, 7",55.818351,37.370437,Мякинино,20,22,92.6,unknown,50.0,2013,Дизайнерский,2.7,На улицу и двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://krasnogorsk.cian.ru/sale/flat/300529863/
22500000,"Москва, ЗАО, р-н Тропарево-Никулино, просп. Вернадского, 119",55.657621,37.482771,Юго,7,16,74.0,unknown,12.0,1971,Без ремонта,2.64,unknown,Блочный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306063555/
22750000,"Москва, ЗАО, р-н Очаково-Матвеевское, Очаковское ш., 9А",55.693607,37.460394,Аминьевская,11,21,59.0,26.7,21.0,2023,Косметический,3.0,На улицу и двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306932080/
23600000,"Москва, СВАО, р-н Ярославский, ул. Красная Сосна, 3",55.849994,37.683239,Ростокино,22,22,63.0,33.0,8.0,2021,Дизайнерский,unknown,На улицу,Монолитно-кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300563124/
25700000,"Москва, САО, р-н Дмитровский, Дмитровское ш., 107к3",55.880945,37.54118,Яхромская,24,24,66.4,unknown,unknown,2021,Дизайнерский,2.79,Во двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305909585/
26500000,"Москва, ЮАО, р-н Даниловский, Нагатино Ай-Ленд жилой комплекс, к1",55.690841210890824,37.661022447519606,Технопарк,6,19,72.7,39.1,15.0,2027,Без отделки,unknown,На улицу,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/305874104/
27100000,"Москва, САО, р-н Дмитровский, Дмитровское ш., 107к2",55.879707,37.541898,Яхромская,19,24,86.0,unknown,16.0,2019,Без ремонта,2.8,На улицу и двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301203222/
28000000,"Москва, ЗАО, р-н Раменки, ул. Лобачевского, 120к1",55.697235,37.470848,Аминьевская,10,42,72.0,50.0,15.0,2022,Без ремонта,3.1,На улицу,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302884739/
27900000,"Москва, ЮЗАО, р-н Котловка, Севастопольский просп., 22А",55.67857,37.593641,Нагорная,20,42,69.0,36.0,15.0,2023,unknown,3.0,unknown,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301879068/
28000000,"Московская область, Красногорск, мкр. Павшинская пойма, бул. Красногорский, 5",55.817178,37.363708,Пенягино,17,25,130.9,67.2,21.3,2007,Дизайнерский,2.8,На улицу и двор,Монолитно-кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://krasnogorsk.cian.ru/sale/flat/299330951/
28700000,"Москва, ЮЗАО, р-н Котловка, Севастопольский просп., 22А",55.67857,37.593641,Нагорная,5,38,70.0,45.0,13.0,2023,Без ремонта,3.0,На улицу,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300501174/
29500000,"Москва, ЮАО, р-н Даниловский, просп. Лихачева, 12к1",55.689832,37.655796,unknown,3,20,69.8,50.0,15.0,2022,Без ремонта,3.0,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303211183/
31000000,"Москва, ЮАО, р-н Даниловский, просп. Лихачева, 22",55.687558,37.656182,Технопарк,14,18,69.0,23.9,21.6,2024,Без ремонта,3.1,На улицу и двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305285772/
31500000,"Москва, СЗАО, р-н Хорошево-Мневники, Шелепихинская наб., 40к2",55.767656,37.501878,Шелепиха,4,30,72.2,43.0,8.4,2023,Без ремонта,3.2,На улицу,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306560638/
35000000,"Москва, ЮВАО, р-н Лефортово, Символ жилой комплекс, Искренность квартал",55.750236,37.68765,Площадь Ильича,13,22,87.4,45.0,15.0,2023,Без отделки,unknown,unknown,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/303985589/
36000000,"Москва, ЗАО, р-н Раменки, ул. Василия Ланового, 3",55.6956996057402,37.4779748942815,Аминьевская,15,20,74.3,47.8,10.0,2024,Без отделки,3.2,На улицу,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/299464154/
36000000,"Москва, ЗАО, р-н Раменки, Кинематографический квартал, Событие жилой комплекс, Событие-5 жилой комплекс",55.6931674016412,37.4789747883903,Аминьевская,11,32,70.3,30.0,24.1,2025,Без отделки,unknown,На улицу и двор,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/302997547/
36500000,"Москва, СВАО, р-н Ростокино, ул. Вильгельма Пика, 3С1",55.8347149976619,37.6382143449115,Ботанический сад,19,38,74.5,unknown,unknown,2024,Без отделки,unknown,unknown,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/302547013/
37500000,"Московская область, Одинцовский городской округ, Дачного хозяйства Жуковка поселок, Жуковка-1 коттеджный поселок, 53",55.738576,37.239876,Крылатское,3,4,71.0,42.0,10.0,2023,Без ремонта,unknown,На улицу,Монолитно-кирпичный,unknown,unknown,unknown,Вторичка,unknown,https://odintsovo.cian.ru/sale/flat/306264559/
37300000,"Москва, ЮЗАО, р-н Обручевский, ул. Архитектора Власова, 71к2",55.658703,37.531092,Воронцовская,23,34,59.2,25.0,16.0,2023,Дизайнерский,3.0,unknown,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306661276/
37800000,"Москва, ЗАО, р-н Раменки, Мичуринский просп., 56с1",55.696626,37.486778,Раменки,40,52,78.0,45.0,20.0,2020,Без ремонта,3.1,На улицу и двор,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/298985935/
39900000,"Москва, ЮЗАО, р-н Обручевский, ул. Архитектора Власова, 71к2",55.658703,37.531092,Воронцовская,22,34,67.0,30.0,16.0,2023,Дизайнерский,3.0,unknown,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306322342/
41000000,"Москва, СВАО, р-н Ростокино, просп. Мира, 188Бк3",55.835483,37.658338,Улица Сергея,8,59,128.0,89.0,25.0,2015,Дизайнерский,3.05,На улицу и двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300653895/
41500000,"Москва, ЮАО, р-н Даниловский, просп. Лихачева, 22",55.687558,37.656182,Технопарк,13,18,98.0,44.1,20.9,2023,Без ремонта,3.1,На улицу и двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305012288/
44500000,"Москва, ЗАО, р-н Раменки, ул. Лобачевского, 120к1",55.697235,37.470848,Аминьевская,18,40,85.0,48.2,21.0,2022,Дизайнерский,unknown,На улицу,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302460792/
45000000,"Москва, ЗАО, р-н Тропарево-Никулино, Никулинская ул., 27",55.668823,37.450351,Озёрная,8,17,105.5,60.0,16.0,1997,Дизайнерский,unknown,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306836060/
45000000,"Москва, ЦАО, р-н Басманный, Большая Почтовая ул., 32",55.78034,37.699229,Электрозаводская,3,11,69.9,47.3,8.0,2021,Дизайнерский,unknown,На улицу,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305329224/
45000000,"Москва, ЮАО, р-н Даниловский, бул. Братьев Весниных, 1",55.69816,37.640373,Автозаводская,21,40,84.5,46.6,21.9,2023,Без ремонта,unknown,На улицу,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304374103/
45000000,"Москва, СВАО, р-н Ростокино, ул. Вильгельма Пика, 3С1",55.8347149976619,37.6382143449115,Ботанический сад,22,29,71.3,unknown,unknown,2024,Чистовая,unknown,unknown,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/302539388/
46000000,"Москва, ЮВАО, р-н Лефортово, ш. Энтузиастов, 3к2",55.74824,37.692995,Площадь Ильича,7,13,120.0,70.0,30.0,2019,Косметический,3.2,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/297715215/
46900000,"Москва, ЮЗАО, р-н Гагаринский, Университетский просп., 6К3",55.699446,37.552723,Воробьёвы горы,13,14,77.5,unknown,unknown,1965,Дизайнерский,2.7,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304325658/
47800000,"Москва, САО, р-н Аэропорт, Ленинградский просп., 36с37",55.789026,37.567887,Динамо,6,12,95.2,71.0,15.0,unknown,Без ремонта,3.2,На улицу,Монолитно-кирпичный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/299062637/
47990000,"Москва, СЗАО, р-н Хорошево-Мневники, Жилой комплекс остров, 1-й квартал, к2",55.752126,37.452462,Терехово 18 мин,4,15,103.6,50.0,15.0,2023,Без ремонта,3.23,Во двор,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304326826/
47800000,"Москва, ЗАО, р-н Раменки, ул. Столетова, 7",55.704413,37.503352,Ломоносовский проспект,2,12,110.5,65.0,15.0,2012,Евроремонт,unknown,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300934494/
50000000,"Москва, ЦАО, р-н Басманный, ул. Покровка, 38С1",55.761284,37.651268,Курская,6,6,65.0,22.0,16.0,1902,Дизайнерский,unknown,Во двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/298575698/
51900000,"Москва, ЮЗАО, р-н Академический, Новочеремушкинская ул., 17",55.683498,37.583886,Академическая,11,22,69.0,25.0,29.0,2020,Дизайнерский,3.1,Во двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302759222/
55000000,"Москва, ЦАО, р-н Басманный, ул. Макаренко, 1/19",55.761254,37.646534,Чистые пруды,4,6,81.3,31.0,40.0,1906,Дизайнерский,3.4,Во двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303798285/
57000000,"Москва, СЗАО, р-н Хорошево-Мневники, Шелепихинская наб., 42к3",55.768,37.499597,Народное Ополчение,18,36,102.0,60.0,27.9,2021,Без ремонта,2.9,На улицу и двор,unknown,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300340738/
58000000,"Москва, ЮАО, р-н Даниловский, Дубининская ул., 59А",55.718721,37.637245,Павелецкая,11,46,82.5,59.0,12.0,2023,Дизайнерский,3.0,Во двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300888488/
57800000,"Москва, СЗАО, р-н Хорошево-Мневники, ул. Народного Ополчения, 15К3",55.773854,37.473411,Народное Ополчение,20,58,92.5,53.0,14.0,2022,Дизайнерский,unknown,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303532011/
58400000,"Москва, СЗАО, р-н Хорошево-Мневники, Шелепихинская наб., 40к3",55.768188,37.502893,Народное Ополчение,29,29,83.5,65.0,11.0,2023,Дизайнерский,3.1,На улицу и двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/296813743/
59900000,"Москва, САО, р-н Хорошевский, Ленинградский просп., 37/7",55.793698,37.543183,Аэропорт,3,41,88.0,unknown,unknown,2023,Без ремонта,3.0,unknown,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302232709/
62000000,"Москва, ЦАО, р-н Арбат, Смоленская наб., 2А",55.74789,37.576951,Смоленская,2,11,103.0,unknown,7.0,1956,Евроремонт,3.2,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303261968/
63000000,"Москва, САО, р-н Аэропорт, Петровско-Разумовская аллея, 10К2",55.793272,37.5615,Петровский Парк,9,16,120.8,unknown,15.0,2004,Евроремонт,3.1,unknown,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/297948203/
63500000,"Москва, СЗАО, р-н Хорошево-Мневники, Шелепихинская наб., 34к3",55.76326,37.514985,Шелепиха,22,24,92.3,46.0,19.0,2020,Дизайнерский,unknown,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/298791497/
65000000,"Москва, ЗАО, р-н Раменки, Мичуринский просп., 7К1",55.701719,37.512236,Ломоносовский проспект,5,16,106.0,unknown,13.3,2006,Дизайнерский,3.1,На улицу и двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306169329/
65000000,"Москва, ЮАО, р-н Даниловский, просп. Лихачева, 18к6",55.688243,37.651897,Технопарк,12,15,100.0,50.0,10.0,2023,Без ремонта,unknown,Во двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306765622/
65000000,"Москва, ЗАО, р-н Раменки, Ломоносовский просп., 25к3",55.694287,37.528621,Университет,2,24,100.0,unknown,45.0,2011,Дизайнерский,3.1,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302781339/
65000000,"Москва, ЗАО, р-н Крылатское, Осенняя ул., 25К2",55.768061,37.398779,Крылатское,2,6,133.6,66.2,18.2,2003,unknown,3.0,Во двор,Кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303538615/
65600000,"Москва, ЗАО, р-н Раменки, ул. Янковского, 1к1",55.69731,37.473725,Аминьевская,15,25,110.0,60.0,12.0,2021,Дизайнерский,3.0,unknown,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300864943/
66000000,"Москва, ЦАО, р-н Замоскворечье, 3-й Люсиновский пер., 1С1",55.723212,37.620285,Серпуховская,13,13,99.0,unknown,12.0,2017,Без ремонта,unknown,На улицу,Монолитный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/259124233/
67000000,"Москва, ЦАО, р-н Пресненский, Мантулинская ул., 9к6",55.75475,37.541889,Деловой центр,5,21,62.0,35.0,10.0,2021,Дизайнерский,3.25,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306518103/
69000000,"Москва, ЦАО, р-н Тверской, Долгоруковская ул., 6",55.776041,37.603631,Новослободская,3,13,149.2,unknown,unknown,2001,Дизайнерский,unknown,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/283840624/
70000000,"Москва, ЦАО, р-н Пресненский, Богословский пер., 7",55.763224,37.597827,Пушкинская,2,6,75.0,unknown,unknown,1977,Дизайнерский,2.7,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304291401/
85000000,"Москва, СЗАО, р-н Хорошево-Мневники, Живописная ул., 21А",55.793333,37.448554,Щукинская,3,22,114.0,50.0,46.5,2019,Дизайнерский,2.9,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304384920/
85000000,"Москва, ЗАО, р-н Раменки, Мосфильмовская ул., 8",55.723587,37.527256,Ломоносовский проспект,10,53,138.0,unknown,40.0,2012,Без ремонта,5.0,unknown,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302461199/
90000000,"Москва, САО, р-н Хорошевский, Чапаевский пер., 3",55.79848,37.520671,Аэропорт,4,57,114.8,unknown,18.0,2006,Дизайнерский,3.0,Во двор,Монолитно-кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306680577/
128359000,"Москва, ЗАО, р-н Дорогомилово, Виктори Парк Резиденсез жилой комплекс, 3к4",55.732535,37.517311,Парк Победы,4,11,116.69,unknown,25.0,2024,Чистовая,unknown,Во двор,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/304790365/
131195463,"Москва, ЦАО, р-н Пресненский, 1-й Красногвардейский проезд, 21с2",55.7496709812864,37.5340000330648,Москва,60,85,156.6,107.2,unknown,2015,-,unknown,unknown,Монолитный,unknown,unknown,unknown,Новостройка / Апартаменты,Capital Group,https://www.cian.ru/sale/flat/291360068/
137679928,"Москва, ЦАО, р-н Пресненский, наб. Пресненская, 8с1",55.747115,37.539078,Деловой центр,22,65,191.6,unknown,15.0,2008,Дизайнерский,3.0,На улицу и двор,Монолитный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/305062325/
