price,location,geo_lat,geo_lng,metro,floor,floor_count,square,living_square,kitchen_square,year,finish_type,ceiling_height,view,house_type,heating,breakdown,parking,accomodation_type,author,url
31900000,"Москва, ЦАО, р-н Басманный, ул. Земляной Вал, 37",55.755854,37.659461,Чкаловская,9,21,42.1,14.0,20.0,2024,Дизайнерский,unknown,unknown,Монолитный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/306977986/
7992000,"Москва, ЗАО, р-н Тропарево-Никулино, Ленинский просп., 158",55.651181,37.483095,Юго,22,22,19.4,11.4,3.0,1980,Евроремонт,2.65,unknown,Панельный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/300822403/
11333073,"Москва, ЮВАО, р-н Рязанский, Рязанский просп.",55.7195076406786,37.7730046188418,Окская,2,14,31.0,8.2,15.4,2027,"Без отделки, чистовая",2.75,Во двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Главстрой,https://www.cian.ru/sale/flat/296871845/
19990000,"Москва, ЮЗАО, р-н Обручевский, ул. Архитектора Власова, 71к2",55.658703,37.531092,Воронцовская,11,34,46.4,17.7,16.7,2023,Без ремонта,3.0,unknown,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303789273/
8280000,"Москва, ЗАО, р-н Тропарево-Никулино, Ленинский просп., 158",55.651181,37.483095,Юго,22,22,14.3,6.3,3.0,1980,Евроремонт,2.65,unknown,Панельный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/306651167/
177060000,"Москва, ЦАО, р-н Хамовники, Фрунзенская наб., 30",55.7244588775083,37.5843810123283,Фрунзенская,2,10,73.5,17.1,26.6,2027,Без отделки,3.32,Во двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Sminex,https://www.cian.ru/sale/flat/306342091/
9506400,"Москва, Ленинский просп., 158",55.651181,37.483095,Юго,16,22,17.4,13.0,3.0,1980,Евроремонт,2.65,Во двор,Панельный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/305694241/
8780000,"Москва, ЗАО, р-н Тропарево-Никулино, Ленинский просп., 158",55.651181,37.483095,Юго,22,22,19.4,11.4,3.0,1980,Евроремонт,2.65,unknown,Панельный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/306651170/
30329984,"Москва, ЗАО, р-н Дорогомилово, Кутузовский проезд, 16А/1",55.744980453384,37.5207647674497,Фили,2,46,43.0,28.8,4.1,2026,"Без отделки, предчистовая, черновая, чистовая",3.115,Во двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Аеон Девелопмент,https://www.cian.ru/sale/flat/302037457/
8850000,"Москва, ЮВАО, р-н Люблино, ул. Верхние Поля, 27С2",55.667361,37.752993,Братиславская,9,9,36.9,unknown,unknown,1980,unknown,2.5,unknown,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/299789842/
9547500,"Москва, ЗАО, р-н Тропарево-Никулино, Ленинский просп., 158",55.651181,37.483095,Юго,15,22,18.2,10.2,3.0,1980,Евроремонт,2.65,unknown,Панельный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/306150224/
20321310,"Москва, САО, р-н Савеловский, Старый Петровско-Разумовский проезд, 1/23С5",55.8005740813269,37.5643332394254,Петровский Парк,2,24,43.9,24.4,7.9,2025,Без отделки,3.6,unknown,Монолитный,unknown,unknown,unknown,Новостройка,РГ-Девелопмент,https://www.cian.ru/sale/flat/296774064/
69900000,"Москва, ЦАО, р-н Таганский, Тессинский пер., 1",55.750753,37.649346,Чкаловская,4,8,57.0,18.0,24.0,2023,Без ремонта,unknown,На улицу,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303370372/
7000000,"Московская область, Раменское, ул. Крымская, 3",55.574666,38.255241,Ипподром,3,15,41.0,18.2,13.7,2014,Косметический,unknown,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://ramenskoye.cian.ru/sale/flat/306175413/
31337816,"Москва, ЮАО, р-н Даниловский, Подольское ш., 3",55.713248,37.62448,Тульская,7,13,58.8,45.1,8.7,2024,Предчистовая,3.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка / Апартаменты,Sense Development,https://www.cian.ru/sale/flat/298147602/
11990000,"Москва, ВАО, р-н Соколиная гора, Вольная ул., 4",55.775763,37.726017,Семёновская,2,12,41.0,21.0,10.0,1960,Косметический,2.65,Во двор,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305539802/
9100000,"Московская область, Мытищи городской округ, Нагорное поселок, Датский квартал жилой комплекс, ул. Полковника Романова, 13",55.903337,37.636931,Медведково,8,17,28.0,15.0,6.3,2023,Косметический,3.3,Во двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://mytishchi.cian.ru/sale/flat/306552701/
21647012,"Москва, СЗАО, р-н Хорошево-Мневники, Джойс жилой комплекс",55.7741898598792,37.5077421542052,Хорошёвская,5,56,36.38,unknown,unknown,2027,Предчистовая,3.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка,MR Group,https://www.cian.ru/sale/flat/305863288/
14900000,"Москва, СВАО, р-н Марфино, ул. Академика Королева, 32",55.823282,37.595869,Улица Милашенкова,13,25,39.2,20.0,10.6,2004,Косметический,2.64,unknown,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/307001490/
11500000,"Москва, НАО (Новомосковский), бул. Скандинавский, 6",55.566231,37.497629,Потапово,12,12,33.1,18.1,10.0,2020,Евроремонт,3.0,unknown,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305883187/
60650000,"Москва, ЦАО, р-н Пресненский, Электрический пер., 1с22",55.7721200562894,37.5746372169183,Белорусская,5,9,51.4,14.6,27.8,2027,Без отделки,3.35,На улицу,"Монолитно-кирпичный, монолитный",unknown,unknown,unknown,Новостройка,Sminex,https://www.cian.ru/sale/flat/304094788/
17500000,"Москва, САО, р-н Головинский, Кронштадтский бул., к1/2",55.842601692575414,37.48794630919246,Водный стадион,15,21,36.5,unknown,unknown,2024,Без отделки,unknown,На улицу,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/297704043/
6630000,"Московская область, Раменское, р-н Северный, ул. Семейная, 6",55.591961,38.247175,Ипподром,4,17,32.1,10.0,10.0,2023,Без ремонта,unknown,На улицу,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://ramenskoye.cian.ru/sale/flat/301159695/
16750700,"Москва, СЗАО, р-н Щукино, ул. Берзарина",55.7903578339251,37.4686433695087,Октябрьское поле,26,27,38.2,14.0,10.2,2024,"Без отделки, чистовая",3.0,unknown,"Панельный, монолитный",unknown,unknown,unknown,Новостройка,РГ-Девелопмент,https://www.cian.ru/sale/flat/305145345/
9600000,"Москва, ВАО, р-н Гольяново, Уральская ул., 1",55.811619,37.797819,Щёлковская,12,12,39.0,18.0,7.1,1967,Косметический,2.64,Во двор,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/297233032/
8100000,"Москва, НАО (Новомосковский), Десеновское поселение, Новые Ватутинки центральный микрорайон",55.5169100103216,37.3426947266928,Прокшино,3,8,31.7,11.9,8.8,2024,Чистовая,unknown,Во двор,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/295998812/
38918880,"Москва, ЗАО, р-н Филевский парк, ул. Василисы Кожиной, вл25/1",55.7339776945285,37.4922799384835,Парк Победы,8,17,69.3,unknown,unknown,2024,Предчистовая,3.2,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка / Апартаменты,VOS’HOD,https://www.cian.ru/sale/flat/300560437/
4730000,"Московская область, Истра городской округ, Павловская Слобода село, ул. Озерная, 12",55.818923,37.05829,Нахабино,2,3,43.0,21.4,8.8,2022,Без ремонта,2.9,Во двор,Монолитный,Котел/Квартирное отопление,Нет,unknown,Вторичка,unknown,https://istra.cian.ru/sale/flat/300148132/
4000000,"Московская область, Лосино-Петровский городской округ, Свердловский рп, ул. Набережная, 12",55.899058,38.14271,unknown,5,10,33.6,17.4,8.0,1992,Косметический,2.7,На улицу,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://losino-petrovskiy.cian.ru/sale/flat/306412459/
52874642,"Москва, ЮАО, р-н Даниловский, Опус жилой комплекс",55.7253323113978,37.6542770089447,Павелецкая,4,11,56.1,unknown,unknown,2025,Без отделки,3.65,На улицу,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Компания PIONEER,https://www.cian.ru/sale/flat/301459957/
1700000,"Московская область, Богородский городской округ, Стромынь село, Ногинск-9 микрорайон, ул. Садиковая, 4",56.075755,38.508971,unknown,5,5,26.7,15.7,6.0,1984,Без ремонта,unknown,Во двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://noginsk.cian.ru/sale/flat/306943273/
13900000,"Москва, ЗАО, р-н Очаково-Матвеевское, ул. Лобачевского, 41",55.689111,37.471452,Аминьевская,2,25,40.5,unknown,12.4,2011,Евроремонт,2.64,unknown,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305700481/
18422180,"Москва, САО, р-н Левобережный, Ленинградское ш.",55.8631771807269,37.4592192901653,Беломорская,54,57,36.2,10.8,unknown,2028,Без отделки,3.15,unknown,unknown,unknown,unknown,unknown,Новостройка,LEGENDA Intelligent Development,https://www.cian.ru/sale/flat/302223488/
21000000,"Москва, ЗАО, р-н Фили-Давыдково, ул. Ивана Франко, 6",55.727841,37.450872,Кунцевская,14,29,42.3,25.0,12.0,2022,Дизайнерский,unknown,unknown,unknown,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/305869716/
5950000,"Московская область, Балашиха, мкр. Железнодорожный, ул. Струве, 11",55.736569,37.995916,Некрасовка,16,16,35.2,14.1,13.3,2020,Косметический,2.8,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://balashikha.cian.ru/sale/flat/302531443/
26385870,"Москва, СЗАО, р-н Щукино, Щукинская ул., 3",55.808285024147,37.4804656230608,Щукинская,16,21,47.6,16.6,16.9,2023,Без отделки,3.1,На улицу,"Монолитно-кирпичный, монолитный",unknown,unknown,unknown,Новостройка,Мангазея,https://www.cian.ru/sale/flat/301581646/
21780000,"Москва, СЗАО, р-н Щукино, Щукинская ул., 3",55.808432,37.481226,Щукинская,5,21,48.4,15.8,15.5,2024,Без ремонта,3.1,Во двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/299499349/
5699999,"Московская область, Солнечногорск городской округ, Андреевка рп, 24А",55.977088,37.144618,Зеленоград,7,16,35.0,19.0,9.6,1985,Косметический,unknown,Во двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://solnechnogorsk.cian.ru/sale/flat/306790831/
27920000,"Москва, ЗАО, р-н Раменки, просп. Генерала Дорохова, 39к2Л",55.714866,37.496632,Минская,9,14,44.6,13.8,21.4,2023,"Без отделки, чистовая",3.13,На улицу,Монолитный,unknown,unknown,unknown,Новостройка,Sminex,https://www.cian.ru/sale/flat/306155882/
20500000,"Москва, СВАО, р-н Останкинский, ул. Вильгельма Пика",55.8345927286336,37.6394843708787,Ботанический сад,5,38,39.8,15.7,9.7,2024,Чистовая,unknown,На улицу,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/300074305/
3000000,"Московская область, Серпухов городской округ, Протвино, проезд Фестивальный, 19",54.879283,37.233129,unknown,12,16,34.0,19.4,9.6,1988,Без ремонта,unknown,unknown,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://serpukhov.cian.ru/sale/flat/304519192/
13093204,"Москва, ЗАО, р-н Очаково-Матвеевское, Левел Мичуринский жилой комплекс, к8",55.68680759773676,37.466837904473415,Мичуринский проспект,2,48,32.5,12.3,10.8,2026,"Без отделки, предчистовая, чистовая",2.72,Во двор,"Монолитно-кирпичный, монолитный",unknown,unknown,unknown,Новостройка,Level Group,https://www.cian.ru/sale/flat/306732265/
20000000,"Москва, СВАО, р-н Ростокино, ул. Вильгельма Пика",55.8347149976619,37.6382143449115,Ботанический сад,18,29,39.3,11.2,13.5,2024,Без отделки,unknown,Во двор,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/292547352/
24900000,"Москва, ЮАО, р-н Даниловский, бул. Братьев Весниных, 1",55.69816,37.640373,Автозаводская,10,40,42.3,18.0,12.0,2023,Дизайнерский,unknown,Во двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306363095/
58149819,"Москва, ЗАО, р-н Дорогомилово, Бадаевский жилой комплекс",55.7517228631563,37.5595977937,Александровский сад,12,18,48.3,unknown,unknown,2025,Неизвестно,unknown,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Capital Group,https://www.cian.ru/sale/flat/301482951/
32500000,"Москва, САО, р-н Хорошевский, Ленинградский просп., 37/4",55.793313,37.540533,ЦСКА,7,41,41.0,15.0,15.0,2022,Дизайнерский,unknown,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303637669/
3700000,"Московская область, Наро-Фоминск, ул. Пешехонова, 9",55.40457,36.723021,unknown,8,9,37.0,16.0,6.0,1990,Без ремонта,unknown,Во двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://naro-fominsk.cian.ru/sale/flat/304595093/
22126280,"Москва, СВАО, р-н Ростокино, Союз жилой комплекс, к6",55.8391699508448,37.642219842633,Ботанический сад,2,23,43.8,13.6,17.2,2026,Без отделки,3.02,На улицу,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Группа Родина,https://www.cian.ru/sale/flat/305467903/
18500000,"Москва, САО, р-н Хорошевский, ул. Куусинена, 6К13",55.782906,37.520698,Полежаевская,5,9,36.8,17.9,7.2,1968,Дизайнерский,2.8,На улицу и двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305730509/
5750000,"Московская область, Жуковский, мкр. Быковка, ул. Баженова, 19",55.606639,38.069093,Ильинская,4,14,39.0,18.0,9.0,1984,Косметический,unknown,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://zhukovsky.cian.ru/sale/flat/302194029/
26392833,"Москва, ЦАО, р-н Пресненский, Шелепихинское ш.",55.7549286333382,37.5257209193258,Шелепиха,15,51,44.98,23.2,16.8,2024,Без отделки,3.0,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Класс,https://www.cian.ru/sale/flat/304746725/
24000000,"Москва, САО, р-н Хорошевский, Хорошевское ш., 25Ак1",55.777099,37.526932,Полежаевская,13,24,42.9,unknown,14.6,2022,Без ремонта,unknown,unknown,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304298307/
10600000,"Москва, ЮВАО, р-н Марьино, ул. Перерва, 33",55.660033,37.743345,Братиславская,16,17,37.1,19.1,7.9,1999,unknown,2.65,unknown,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306145026/
16266240,"Москва, ЮВАО, р-н Лефортово, бул. Сенкевича",55.75277948979924,37.69044739307723,Римская,12,27,28.8,15.9,3.0,2025,"Без отделки, чистовая, чистовая с мебелью",3.1,Во двор,Монолитный,unknown,unknown,unknown,Новостройка,ДОНСТРОЙ,https://www.cian.ru/sale/flat/306642916/
24500000,"Москва, САО, р-н Хорошевский, Хорошевское ш., 25Ак1",55.777099,37.526932,Полежаевская,21,24,42.0,16.0,13.0,2023,Без ремонта,unknown,На улицу и двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306511648/
9478813,"Москва, НАО (Новомосковский), Прокшино жилой комплекс, к11.2.1",55.5949876087218,37.4384320569585,Прокшино,5,13,32.8,12.5,9.9,2025,"Без отделки, предчистовая, черновая, чистовая",2.8,На улицу,"Монолитно-кирпичный, монолитный",unknown,unknown,unknown,Новостройка,А101,https://www.cian.ru/sale/flat/306743026/
9215000,"Москва, ЮВАО, р-н Люблино, ул. Верхние Поля, 27С2",55.667361,37.752993,Братиславская,9,9,36.5,unknown,unknown,1980,unknown,2.5,unknown,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/298882717/
15575420,"Москва, СЗАО, р-н Щукино, Моментс жилой комплекс",55.8134618581588,37.4839629206526,Стрешнево,22,40,37.1,14.1,15.4,2027,"Без отделки, предчистовая",2.87,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,FORMA,https://www.cian.ru/sale/flat/306382173/
8764764,"Москва, ЮВАО, р-н Нижегородский, Н'айс Лофт жилой комплекс",55.7298777726314,37.6955966977305,Волгоградский проспект,8,21,30.09,unknown,unknown,2024,Без отделки,3.0,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка / Апартаменты,Колди (Coldy),https://www.cian.ru/sale/flat/302241734/
9500000,"Москва, ЮВАО, р-н Текстильщики, Грайвороновская ул., 6С1",55.718507,37.727616,Текстильщики,2,2,29.0,18.0,6.0,2023,Дизайнерский,5.0,Во двор,Кирпичный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/306322040/
10120715,"Москва, ЮЗАО, р-н Южное Бутово, Южные Сады жилой комплекс",55.5488124087752,37.5175486910267,Бунинская аллея,12,30,30.3,11.4,9.1,2026,"Без отделки, предчистовая, чистовая",2.99,unknown,Монолитный,unknown,unknown,unknown,Новостройка,А101,https://www.cian.ru/sale/flat/306740291/
9337791,"Московская область, Мытищи городской округ, Нагорное поселок, Датский квартал жилой комплекс, ул. Полковника Романова, 13",55.9032405642552,37.6369309999999,Медведково,14,22,41.0,14.7,13.8,2021,"Без отделки, предчистовая, чистовая",2.85,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,ГК ФСК,https://mytishchi.cian.ru/sale/flat/306952036/
9094642,"Москва, НАО (Новомосковский), Сосенское поселение, Скандинавия жилой комплекс, ул. Эдварда Грига, 5",55.563147,37.497207,Тёплый Стан,7,19,33.8,12.1,9.7,2021,Без отделки,2.89,Во двор,Монолитный,unknown,unknown,unknown,Новостройка,А101,https://www.cian.ru/sale/flat/306739673/
8977547,"Москва, НАО (Новомосковский), Деснаречье жилой комплекс",55.531669246112536,37.37542565880017,Ольховая,13,15,33.3,12.1,9.3,2025,"Без отделки, предчистовая, чистовая",2.99,Во двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,А101,https://www.cian.ru/sale/flat/306741744/
13400000,"Москва, ЮВАО, р-н Нижегородский, Квартал Издание жилой комплекс",55.7370521420608,37.7473208333432,Нижегородская,19,24,41.2,7.1,18.6,2027,Предчистовая,3.3,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Брусника,https://www.cian.ru/sale/flat/305428175/
10148783,"Москва, НАО (Новомосковский), Переделкино Ближнее микрорайон, 18-й квартал",55.6449322233214,37.3309268321957,Мичуринец,4,17,34.3,11.8,unknown,2026,"Без отделки, чистовая",unknown,unknown,"Панельный, монолитный",unknown,unknown,unknown,Новостройка,Абсолют Недвижимость,https://www.cian.ru/sale/flat/306642309/
72900000,"Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12",55.749628,37.537425,Деловой центр,79,97,73.0,50.0,18.0,2017,Дизайнерский,unknown,unknown,Монолитный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/304787065/
12835833,"Москва, ВАО, р-н Гольяново, Монтажная ул., вл8/24",55.810835082677976,37.77388383068435,Щёлковская,2,15,38.9,15.3,10.0,2026,"Предчистовая, чистовая",2.82,unknown,Монолитный,unknown,unknown,unknown,Новостройка,1-й ДСК,https://www.cian.ru/sale/flat/300023915/
10353000,"Москва, СВАО, р-н Ярославский, просп. Мира, 222",55.842394445880196,37.667731044257856,Ростокино,6,36,35.7,13.8,12.6,2026,"Без отделки, предчистовая, черновая",3.1,Во двор,Монолитный,unknown,unknown,unknown,Новостройка / Апартаменты,ГК Основа,https://www.cian.ru/sale/flat/302079090/
10346757,"Московская область, Химки, мкр. Новые Химки, Планерный квартал жилой комплекс",55.8813138544445,37.416565277862,Планерная,9,17,35.82,unknown,unknown,2025,Без отделки,3.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка,ЖилСтрой,https://khimki.cian.ru/sale/flat/302837127/
12141686,"Москва, ЮВАО, р-н Нижегородский, Аквилон Бисайд 2.0 жилой комплекс",55.7294183774848,37.7417523743434,Нижегородская,10,28,32.92,11.5,10.9,2027,Предчистовая,2.82,На улицу,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Группа Аквилон,https://www.cian.ru/sale/flat/299730421/
11590894,"Москва, ЗелАО, р-н Силино, Зеленоград, просп. Генерала Алексеева, 17с1",56.0061432517988,37.1655671653882,Зеленоград,6,14,38.94,unknown,unknown,2026,Чистовая с мебелью,2.9,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка / Апартаменты,СЗ АЙГРИН,https://www.cian.ru/sale/flat/300193663/
19096300,"Москва, САО, р-н Хорошевский, Зорге 9 жилой комплекс, 9Ак7",55.78291902250873,37.50738845767165,Зорге,17,21,39.14,11.8,18.0,2024,Без отделки,3.15,На улицу,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка / Апартаменты,St Michael,https://www.cian.ru/sale/flat/303024993/
8500000,"Московская область, Люберцы, мкр. Северные Люберцы, Коммунистическая ул., 4к1",55.697361,37.889762,Лухмановская,13,16,40.4,20.0,12.0,2009,Косметический,3.0,Во двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://lyubertsy.cian.ru/sale/flat/303278683/
17263886,"Москва, САО, р-н Левобережный, Фестивальная ул., 15К4",55.8599328807994,37.4736171295553,Речной вокзал,8,35,36.1,12.7,13.0,2023,Без отделки,3.1,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Центр-Инвест,https://www.cian.ru/sale/flat/306796873/
4070000,"Московская область, Люберцы, Октябрьский просп., 403к1",55.661983,37.914295,Панки,2,4,22.0,11.1,3.0,1938,Евроремонт,unknown,unknown,Кирпичный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://lyubertsy.cian.ru/sale/flat/306503905/
6500000,"Московская область, Королев, мкр. Подлипки, ул. Циолковского, 2а",55.921022,37.812426,Медведково,10,10,48.9,15.6,9.5,2002,Без ремонта,2.55,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://korolev.cian.ru/sale/flat/304443394/
18668400,"Москва, СВАО, р-н Марьина роща, Тэйт жилой комплекс",55.8025300783107,37.62094537252544,Марьина Роща,14,49,39.72,12.1,unknown,2027,Предчистовая,3.12,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,КОРТРОС,https://www.cian.ru/sale/flat/302789670/
8487000,"Московская область, Реутов, просп. Мира, 22",55.7683851204578,37.8667516527783,Реутов,4,20,38.35,unknown,unknown,2024,Без отделки,2.8,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,ПСК НПО Машиностроения,https://reutov.cian.ru/sale/flat/304520159/
41304838,"Москва, ЦАО, р-н Пресненский, Московский международный деловой центр Москва-Сити территория, Дом Дау многофункциональный жилой комплекс",55.752453488652414,37.54337320151535,unknown,8,85,50.71,unknown,unknown,2027,Черновая,unknown,unknown,Монолитный,unknown,unknown,unknown,Новостройка,ГК Сумма Элементов,https://www.cian.ru/sale/flat/304791539/
8780000,"Москва, ЗАО, р-н Тропарево-Никулино, Ленинский просп., 158",55.651181,37.483095,Юго,22,22,17.2,9.2,3.0,1980,Евроремонт,2.65,unknown,Панельный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/306991570/
7300000,"Московская область, Балашиха, мкр. Новое Измайлово, ул. Строителей, 3",55.79227,37.889744,Новогиреево,14,25,39.5,unknown,15.1,2015,Евроремонт,2.5,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://balashikha.cian.ru/sale/flat/306768949/
15566200,"Москва, СЗАО, р-н Покровское-Стрешнево, Алиа жилой комплекс",55.82127719390692,37.41972719567821,Спартак,2,18,34.8,11.7,13.0,2028,"Без отделки, предчистовая",3.02,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Класс,https://www.cian.ru/sale/flat/306225030/
3900000,"Московская область, Коломна, мкр. Щурово, Коммунальная ул., 18А",55.055656,38.8627,unknown,3,3,40.7,unknown,7.5,2012,Косметический,unknown,Во двор,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://kolomna.cian.ru/sale/flat/306385965/
19372498,"Москва, ВАО, р-н Преображенское, Электрозаводская ул., 60",55.7940485686004,37.7092864246052,Преображенская площадь,10,12,34.4,11.8,11.7,2026,"Без отделки, черновая, чистовая",3.78,На улицу,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Stenoy,https://www.cian.ru/sale/flat/300878920/
6200000,"Московская область, Пушкинский городской округ, Ивантеевка, ул. Дзержинского, 8к2",55.972771,37.912462,Бабушкинская,10,14,46.2,22.0,9.1,2017,Косметический,2.65,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://ivanteyevka.cian.ru/sale/flat/305174333/
14216560,"Москва, ВАО, р-н Соколиная гора, Семеновский Парк 2 жилой комплекс",55.77588038938588,37.734862908072365,Семёновская,3,26,37.6,24.2,4.8,2025,Без отделки,2.85,unknown,Монолитный,unknown,unknown,unknown,Новостройка,РГ-Девелопмент,https://www.cian.ru/sale/flat/301301828/
5568000,"Московская область, Люберцы, Октябрьский просп., 403к1",55.661983,37.914295,Панки,2,4,34.8,20.0,7.0,1938,Евроремонт,unknown,unknown,Кирпичный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://lyubertsy.cian.ru/sale/flat/305927323/
10900000,"Москва, САО, р-н Ховрино, Флотская ул., 13К3",55.856356,37.502444,Грачёвская,14,18,40.7,21.6,8.0,1975,Без ремонта,2.8,На улицу и двор,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305932088/
8268356,"Московская область, Одинцовский городской округ, Заречье рп, Сколково Уан жилой комплекс",55.68263160343155,37.41050861838773,Мещерская,3,9,27.5,15.1,5.0,2025,Без отделки,2.9,unknown,"Монолитно-кирпичный, монолитный",unknown,unknown,unknown,Новостройка,IKON Development,https://odintsovo.cian.ru/sale/flat/306541019/
16500000,"Москва, САО, р-н Беговой, Беговой проезд, 9",55.777884,37.553621,Беговая,6,12,40.3,unknown,12.0,1977,Евроремонт,2.5,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303121074/
10047000,"Москва, ЮАО, р-н Чертаново Южное, Варшавские Ворота жилой комплекс, 1.1",55.5862639785565,37.5998680775201,Аннино,4,9,39.4,13.9,13.0,2025,"Без отделки, предчистовая",3.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка / Апартаменты,РГ-Девелопмент,https://www.cian.ru/sale/flat/298748267/
7885000,"Москва, ЮВАО, р-н Люблино, ул. Верхние Поля, 27С2",55.667361,37.752993,Братиславская,6,9,37.0,unknown,unknown,1980,Косметический,2.5,unknown,unknown,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/300137001/
