price,location,geo_lat,geo_lng,metro,floor,floor_count,square,living_square,kitchen_square,year,finish_type,ceiling_height,view,house_type,heating,breakdown,parking,accomodation_type,author,url
707400000,"Москва, ЦАО, р-н Хамовники, ул. Льва Толстого, 23к1",55.734917,37.58482,Парк Культуры,2,8,235.8,unknown,unknown,2014,Дизайнерский,3.2,На улицу и двор,Кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306350609/
20837000,"Москва, ЦАО, р-н Красносельский, пер. Бобров, 2",55.765372,37.632871,Тургеневская,2,8,94.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306259148/
784247643,"Москва, ЗАО, р-н Дорогомилово, Виктори Парк Резиденсез жилой комплекс, 3к3",55.732306,37.51653,Парк Победы,12,13,407.7,unknown,unknown,2024,Чистовая,unknown,unknown,Монолитный,unknown,unknown,unknown,Новостройка,ANT Development,https://www.cian.ru/sale/flat/303519367/
494023750,"Москва, ЦАО, р-н Пресненский, Хлебный пер., 6",55.755023,37.596219,Арбатская,2,2,315.0,unknown,unknown,1906,Дизайнерский,unknown,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/298784492/
1796450000,"Москва, ЦАО, р-н Хамовники, Пречистенская наб., 17-19",55.739732,37.605508,Кропоткинская,5,7,724.0,627.0,25.0,2008,Дизайнерский,3.1,На улицу и двор,Кирпичный,Автономная котельная,Нет,unknown,Вторичка / Пентхаус,unknown,https://www.cian.ru/sale/flat/300812075/
48578200,"Москва, ЗАО, р-н Можайский, Веер жилой комплекс",55.7086393901126,37.4377574232784,Давыдково,3,59,156.2,85.6,unknown,2028,Предчистовая,2.85,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,MR Group,https://www.cian.ru/sale/flat/306611551/
172500000,"Москва, ЦАО, р-н Хамовники, ул. Усачева, 19АК1",55.726137,37.567348,Спортивная,6,6,295.0,182.0,25.1,1926,Дизайнерский,3.7,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300981764/
186000000,"Москва, ЦАО, р-н Тверской, ул. Ильинка, 4",55.753625,37.625873,Площадь Революции,4,4,336.4,222.5,26.0,1900,Косметический,3.0,На улицу и двор,Кирпичный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/279420911/
222706010,"Москва, ЗАО, р-н Раменки, ул. Сергея Бондарчука, 2",55.692003,37.481172,Мичуринский проспект,14,16,252.5,93.6,57.6,2026,"Без отделки, чистовая с мебелью",4.55,Во двор,Монолитный,unknown,unknown,unknown,Новостройка,ДОНСТРОЙ,https://www.cian.ru/sale/flat/306760382/
148900000,"Москва, СЗАО, р-н Хорошево-Мневники, Живописная ул., 21А",55.793333,37.448554,Народное Ополчение,20,22,200.0,unknown,30.0,2019,Без ремонта,unknown,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/291208113/
3143787500,"Москва, ЦАО, р-н Пресненский, Гранатный пер., 8С4",55.760023,37.590776,Баррикадная,8,8,952.0,unknown,15.0,2009,Без ремонта,3.8,На улицу и двор,Кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка / Пентхаус,unknown,https://www.cian.ru/sale/flat/294650782/
1307690000,"Москва, ЦАО, р-н Хамовники, Фрунзенская наб., 30",55.7244588775083,37.5843810123283,Фрунзенская,9,10,306.5,123.4,43.7,2027,Без отделки,3.67,Во двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка / Пентхаус,Sminex,https://www.cian.ru/sale/flat/306342178/
330000000,"Москва, ЦАО, р-н Пресненский, Звенигородское ш., 11",55.764273,37.54975,Улица 1905 года,16,17,310.0,150.0,23.0,2022,Дизайнерский,unknown,На улицу,Монолитный,Центральное,Нет,unknown,Вторичка / Пентхаус,unknown,https://www.cian.ru/sale/flat/305883561/
870272238,"Москва, ЦАО, р-н Тверской, ул. Охотный Ряд, 2",55.757131,37.617114,Охотный ряд,6,15,412.5,unknown,unknown,2015,Без ремонта,unknown,На улицу и двор,Монолитный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/268959829/
98913255,"Москва, ЗАО, р-н Очаково-Матвеевское, Левел Мичуринский жилой комплекс, к2",55.6881187898379,37.472696525131,Мичуринский проспект,41,42,170.6,69.0,56.3,2025,"Без отделки, предчистовая, чистовая",6.35,Во двор,"Монолитно-кирпичный, монолитный",unknown,unknown,unknown,Новостройка,Level Group,https://www.cian.ru/sale/flat/306731794/
398862400,"Москва, ЦАО, р-н Пресненский, Малая Никитская ул., 16/5",55.75903,37.59118,Баррикадная,7,7,264.0,unknown,unknown,1938,Дизайнерский,3.1,Во двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303089440/
79000000,"Москва, ЮЗАО, р-н Гагаринский, Университетский просп., 9",55.696453,37.549022,Университет,6,11,142.0,unknown,14.0,1957,Евроремонт,3.0,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305193866/
387135678,"Москва, ЗАО, р-н Дорогомилово, Поклонная ул., 9",55.73424319570742,37.5250665079334,Поклонная,27,34,295.7,64.6,unknown,2024,"Без отделки, чистовая",3.2,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка / Апартаменты,ANT Development,https://www.cian.ru/sale/flat/303519495/
380000000,"Москва, ЗАО, р-н Раменки, Мосфильмовская ул., 1к1",55.718897,37.525639,Ломоносовский проспект,3,8,304.0,unknown,18.0,2020,Без ремонта,unknown,На улицу и двор,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304969165/
39000000,"Москва, ЦАО, р-н Басманный, Малый Харитоньевский пер., 7С2",55.765919,37.645878,Красные ворота,3,3,97.7,73.5,8.0,1890,Без ремонта,3.2,Во двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304477569/
407985196,"Москва, САО, р-н Хорошевский, Ленинградский просп., 37/7",55.793752258287,37.543145287378,Аэропорт,40,41,374.3,unknown,7.7,2023,"Предчистовая, чистовая",3.1,unknown,Монолитный,unknown,unknown,unknown,Новостройка / Пентхаус,Optima Development,https://www.cian.ru/sale/flat/303127256/
120000000,"Москва, ЗАО, р-н Раменки, просп. Генерала Дорохова, 39к2А",55.716179,37.496704,Минская,10,14,170.0,130.0,15.0,2023,Без ремонта,3.25,На улицу и двор,unknown,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301339976/
45000000,"Москва, ЦАО, р-н Басманный, Гороховский пер., 16/2",55.764587,37.66874,Курская,4,5,124.0,83.0,35.0,1915,Евроремонт,3.0,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306441804/
705639000,"Москва, ЦАО, р-н Замоскворечье, Русские Сезоны жилой комплекс, к3",55.74187337230193,37.626916846556654,Третьяковская,2,7,213.83,unknown,unknown,2024,Черновая,unknown,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,СЗ Экран,https://www.cian.ru/sale/flat/295978161/
750000000,"Москва, ЦАО, р-н Хамовники, Трубецкая ул., 10",55.727323,37.575783,Фрунзенская,4,12,298.93,unknown,20.0,2013,Дизайнерский,3.2,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/285032815/
27897000,"Москва, ЦАО, р-н Якиманка, ул. Большая Якиманка, 35С1",55.734527,37.613494,Октябрьская,3,6,113.6,81.2,6.8,1900,Косметический,3.3,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306708786/
797273191,"Москва, ЗАО, р-н Дорогомилово, Виктори Парк Резиденсез жилой комплекс, 3к2",55.732134,37.515793,Парк Победы,11,13,414.7,unknown,unknown,2024,Чистовая,3.85,unknown,Монолитный,unknown,unknown,unknown,Новостройка,ANT Development,https://www.cian.ru/sale/flat/303519377/
490000000,"Москва, ЦАО, р-н Якиманка, Якиманский пер., 6",55.734091,37.61017,Октябрьская,9,22,259.0,unknown,unknown,2010,Без ремонта,3.6,На улицу и двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/297197568/
1347337500,"Москва, ЦАО, р-н Хамовники, Молочный пер., 1",55.73888,37.602005,Парк Культуры,1,6,530.0,unknown,20.0,2002,Дизайнерский,3.2,На улицу и двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/298876213/
78538024,"Москва, ЮЗАО, р-н Котловка, Севастопольский просп., 22А",55.6786096352472,37.593640644179466,Нагорная,23,42,205.9,125.5,unknown,2023,"Без отделки, предчистовая",3.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка,TEKTA GROUP,https://www.cian.ru/sale/flat/301259892/
299900000,"Москва, ЗАО, р-н Крылатское, Островной проезд, 5К1",55.758954,37.448761,Молодёжная,2,4,477.8,382.0,unknown,2003,Евроремонт,unknown,На улицу и двор,Монолитный,Автономная котельная,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300470400/
39559000,"Москва, ЦАО, р-н Басманный, Покровский бул., 8С2",55.756918,37.646318,Китай,3,5,161.4,unknown,18.1,1900,unknown,3.3,unknown,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306676210/
300949600,"Москва, ЗАО, р-н Раменки, ул. Сергея Бондарчука, 2",55.692003,37.481172,Мичуринский проспект,16,16,279.9,81.8,71.0,2026,"Без отделки, чистовая с мебелью",4.55,На улицу и двор,Монолитный,unknown,unknown,unknown,Новостройка,ДОНСТРОЙ,https://www.cian.ru/sale/flat/306760401/
462000000,"Москва, ЦАО, р-н Пресненский, ул. Спиридоновка, 16С2",55.76058,37.594692,Пушкинская,4,5,385.0,unknown,20.0,1902,Дизайнерский,unknown,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305314045/
125000000,"Москва, ЦАО, р-н Таганский, Подколокольный пер., 6С3",55.752764,37.641171,Китай,5,5,200.0,134.0,40.0,1900,Дизайнерский,unknown,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/282770323/
903406350,"Москва, ЦАО, р-н Пресненский, ул. Костикова, 4к1",55.7612846731082,37.5573009849619,Улица 1905 года,21,21,460.1,unknown,23.0,2023,"Чистовая, чистовая с мебелью",3.0,Во двор,Монолитный,unknown,unknown,unknown,Новостройка / Пентхаус,VESPER,https://www.cian.ru/sale/flat/306541545/
69900000,"Москва, ЗАО, р-н Кунцево, ул. Маршала Тимошенко, 17К2",55.747323,37.396371,Крылатское,4,10,200.0,160.0,22.0,2002,Евроремонт,unknown,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306899962/
83262526,"Москва, САО, р-н Войковский, 5-й Войковский проезд, 8К1",55.817264,37.487874,Войковская,17,18,241.0,190.0,20.0,2000,Дизайнерский,6.9,На улицу,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306844688/
266001403,"Москва, ЗАО, р-н Раменки, ул. Сергея Бондарчука, 2",55.692003,37.481172,Мичуринский проспект,14,16,275.6,106.3,53.0,2026,"Без отделки, чистовая с мебелью",4.55,На улицу и двор,Монолитный,unknown,unknown,unknown,Новостройка,ДОНСТРОЙ,https://www.cian.ru/sale/flat/306760400/
800000000,"Москва, ЦАО, р-н Хамовники, Бутиковский пер., 3",55.738769,37.603577,Парк Культуры,6,6,430.0,unknown,50.0,2004,Без ремонта,unknown,unknown,unknown,Центральное,Нет,unknown,Вторичка / Пентхаус,unknown,https://www.cian.ru/sale/flat/299896056/
30646000,"Москва, ЦАО, р-н Басманный, Большой Казенный пер., 10С1",55.760099,37.656371,Курская,3,4,140.5,unknown,14.1,1880,unknown,3.1,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306087082/
1459574937,"Москва, ЗАО, р-н Дорогомилово, Виктори Парк Резиденсез жилой комплекс, 3к1",55.731987,37.514985,Парк Победы,13,13,516.3,unknown,unknown,2024,Чистовая,3.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка,ANT Development,https://www.cian.ru/sale/flat/306951512/
730000000,"Москва, ЦАО, р-н Пресненский, ул. Костикова, 4к6",55.761497,37.55637,Улица 1905 года,20,21,438.5,unknown,70.0,2023,Косметический,7.5,unknown,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302009299/
35990000,"Москва, СВАО, р-н Отрадное, Алтуфьевское ш., 42Г",55.873213,37.590165,Отрадное,17,18,152.7,75.0,35.0,2001,Евроремонт,3.0,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305997665/
300000000,"Москва, ЮЗАО, р-н Черемушки, ул. Наметкина, 18",55.659571,37.560071,Зюзино,25,31,565.0,unknown,unknown,2012,Чистовая,unknown,unknown,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/298612393/
209900000,"Москва, ЦАО, р-н Хамовники, Фрунзенская наб., 50",55.718633,37.576879,Спортивная,12,16,196.0,unknown,15.0,1956,Дизайнерский,4.5,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка / Пентхаус,unknown,https://www.cian.ru/sale/flat/299059777/
1347337500,"Москва, ЦАО, р-н Хамовники, ул. Ефремова, 19к1",55.722568,37.570357,unknown,1,9,380.5,unknown,20.0,2015,Дизайнерский,unknown,Во двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/283093383/
89651880,"Москва, ЮЗАО, р-н Черемушки, Херсонская ул., 43к5",55.6570116558116,37.5591316355813,Зюзино,25,32,231.3,116.3,31.4,2021,"Предчистовая, чистовая",3.1,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Ташир,https://www.cian.ru/sale/flat/298060958/
156988700,"Москва, ЗАО, р-н Раменки, просп. Генерала Дорохова, 39к1Г",55.717452,37.497557,Минская,4,14,233.0,170.0,15.0,unknown,Без ремонта,unknown,unknown,unknown,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306770254/
889242750,"Москва, ЦАО, р-н Хамовники, пер. 1-й Тружеников, 17А",55.736828,37.574004,Киевская,7,7,443.8,237.5,25.0,2008,unknown,unknown,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/295407392/
214956000,"Москва, ЮЗАО, р-н Обручевский, Архитектор жилой комплекс, к2",55.6560485847175,37.5223552771048,Калужская,46,47,252.0,185.1,16.3,2024,"Без отделки, предчистовая, чистовая",3.15,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка / Пентхаус,ГК ФСК,https://www.cian.ru/sale/flat/256941871/
339000000,"Москва, ЦАО, р-н Хамовники, Гагаринский пер., 24/7С2",55.745377,37.590578,Кропоткинская,5,5,351.0,unknown,unknown,2006,Без ремонта,3.5,На улицу и двор,Кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка / Пентхаус,unknown,https://www.cian.ru/sale/flat/303911233/
199431200,"Москва, ЦАО, р-н Хамовники, 2-й Обыденский пер., 15",55.742787,37.601376,Кропоткинская,4,5,222.0,175.0,25.0,unknown,Евроремонт,3.2,На улицу и двор,Кирпичный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/278055108/
172804450,"Москва, ЮЗАО, р-н Обручевский, Архитектор жилой комплекс, к2",55.6560485847175,37.5223552771048,Калужская,46,47,211.9,134.1,15.1,2024,"Без отделки, предчистовая, чистовая",3.15,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка / Пентхаус,ГК ФСК,https://www.cian.ru/sale/flat/282523467/
184080000,"Москва, ЦАО, р-н Хамовники, ул. Волхонка, 9С1",55.747089,37.607628,Кропоткинская,3,3,230.1,unknown,20.0,1850,Дизайнерский,3.54,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300375024/
125000000,"Москва, ЦАО, р-н Басманный, ул. Макаренко, 2",55.760905,37.6463,Чистые пруды,3,4,261.0,174.5,27.0,1810,Дизайнерский,3.5,На улицу,Кирпичный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306884143/
515625000,"Москва, ЦАО, р-н Арбат, ул. Новый Арбат",55.753316,37.58067,Смоленская,13,13,375.0,unknown,unknown,2013,"Без отделки, чистовая, чистовая с мебелью",3.15,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка / Апартаменты,Балтийская Строительная Компания,https://www.cian.ru/sale/flat/304483068/
360000000,"Москва, ЦАО, р-н Якиманка, ул. Малая Полянка, 2",55.736523,37.61715,Полянка,10,10,481.0,unknown,40.0,2007,Без ремонта,3.4,На улицу,Кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка / Пентхаус,unknown,https://www.cian.ru/sale/flat/297267210/
37000000,"Московская область, Королев, мкр. Юбилейный, ул. Героев Курсантов, 1А",55.939696,37.838145,Медведково,9,9,328.9,179.4,32.6,2005,Евроремонт,3.0,Во двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://korolev.cian.ru/sale/flat/300214164/
312404821,"Москва, ЮАО, р-н Даниловский, Г микрорайон, Форивер жилой комплекс, 10",55.7139495014377,37.6504455303755,Автозаводская,19,19,327.37,unknown,21.5,2024,"Без отделки, предчистовая",3.0,На улицу и двор,Монолитный,unknown,unknown,unknown,Новостройка,ГК Инград,https://www.cian.ru/sale/flat/305654260/
450000000,"Москва, ЦАО, р-н Хамовники, Олсуфьевский пер., 9С2",55.732798,37.579169,Фрунзенская,5,15,295.0,unknown,20.0,2023,Косметический,4.0,unknown,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304430166/
1526982500,"Москва, ЦАО, р-н Якиманка, Якиманский пер., 6",55.734091,37.61017,Октябрьская,13,22,462.0,280.0,unknown,2010,Без ремонта,unknown,На улицу,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/194429125/
140024944,"Москва, ЗАО, р-н Очаково-Матвеевское, Левел Мичуринский жилой комплекс, к5",55.68769094669383,37.470100703040416,Мичуринский проспект,36,37,245.5,101.0,57.8,2024,"Без отделки, предчистовая, чистовая",6.35,На улицу и двор,"Монолитно-кирпичный, монолитный",unknown,unknown,unknown,Новостройка / Пентхаус,Level Group,https://www.cian.ru/sale/flat/306731842/
650000000,"Москва, ЦАО, р-н Пресненский, Малая Никитская ул., 15",55.758225,37.592608,Баррикадная,2,7,416.2,367.7,19.8,2010,Без ремонта,3.4,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/293725128/
115000000,"Москва, ЦАО, р-н Тверской, ул. Петровка, 30/7",55.768071,37.614401,Пушкинская,3,3,250.0,180.0,25.0,1917,Дизайнерский,3.0,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306607838/
123592600,"Москва, СЗАО, р-н Щукино, ул. Расплетина, 14",55.79207764481895,37.48408501165671,Октябрьское поле,16,18,391.0,212.5,73.0,2000,"Без отделки, черновая, чистовая",3.9,unknown,Монолитный,unknown,unknown,unknown,Новостройка / Пентхаус,ДОНСТРОЙ,https://www.cian.ru/sale/flat/299660845/
298000000,"Москва, ЗАО, р-н Раменки, Мосфильмовская ул., 1А",55.718816,37.525324,Ломоносовский проспект,3,12,238.0,153.6,35.0,2020,Без ремонта,unknown,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304865149/
700615500,"Москва, ЦАО, р-н Пресненский, Гранатный пер., 6",55.760109,37.591952,Баррикадная,1,9,350.0,unknown,unknown,2010,Дизайнерский,3.5,unknown,unknown,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/297942075/
136893510,"Москва, СЗАО, р-н Хорошево-Мневники, Сидней Сити жилой комплекс, к5/1",55.7673401962484,37.5055281895665,Звенигородская откроется,26,26,167.7,80.0,10.8,2025,"Без отделки, предчистовая, чистовая",3.15,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,ГК ФСК,https://www.cian.ru/sale/flat/300952625/
165000000,"Москва, ЦАО, р-н Красносельский, Сретенский бул., 6/1С1",55.765853,37.633517,Тургеневская,3,5,301.0,240.0,30.0,1901,Дизайнерский,unknown,unknown,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300539698/
279203680,"Москва, САО, р-н Войковский, Ленинградское ш., 37к1",55.832095,37.483957,Водный стадион,2,11,330.0,310.0,15.0,2007,Евроремонт,unknown,На улицу,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306211636/
436810000,"Москва, ЦАО, р-н Тверской, Долгоруковская ул., 25А",55.7763494824734,37.6012055238032,Новослободская,5,6,229.9,unknown,unknown,2021,Предчистовая,unknown,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка / Апартаменты,БЭЛ Девелопмент,https://www.cian.ru/sale/flat/306335108/
490000000,"Москва, ЦАО, р-н Замоскворечье, Большая Татарская ул., 7к4",55.741277,37.635009,Новокузнецкая,8,8,306.3,unknown,37.0,2011,Без ремонта,3.5,На улицу и двор,Монолитный,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306846594/
160000000,"Москва, ЦАО, р-н Якиманка, ул. Серафимовича, 2",55.74446,37.613018,Боровицкая,3,12,228.0,165.0,7.0,1933,Косметический,4.2,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305645327/
364453324,"Москва, ЮАО, р-н Даниловский, Г микрорайон, Форивер жилой комплекс, 1",55.7173229666983,37.6510892605417,Автозаводская,19,19,412.06,unknown,18.5,2024,"Без отделки, предчистовая",3.0,На улицу и двор,Монолитный,unknown,unknown,unknown,Новостройка,ГК Инград,https://www.cian.ru/sale/flat/304077685/
205000000,"Московская область, Одинцовский городской округ, Заречье рп, Сосновая ул., 16к1",55.687315,37.383795,Говорово,2,7,220.3,195.3,20.0,2001,Дизайнерский,3.3,unknown,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://odintsovo.cian.ru/sale/flat/301276340/
27897000,"Москва, ЦАО, р-н Якиманка, ул. Большая Якиманка, 35С1",55.734527,37.613494,Октябрьская,3,6,113.6,unknown,unknown,1900,unknown,unknown,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305986741/
125286415,"Москва, ЗАО, р-н Очаково-Матвеевское, Левел Мичуринский жилой комплекс, к1",55.6877468118009,37.4733982963844,Мичуринский проспект,53,54,181.1,113.7,5.6,2025,"Без отделки, предчистовая, чистовая",6.35,На улицу и двор,"Монолитно-кирпичный, монолитный",unknown,unknown,unknown,Новостройка,Level Group,https://www.cian.ru/sale/flat/306732323/
165000000,"Москва, ЦАО, р-н Красносельский, Сретенский бул., 6/1С1",55.765853,37.633517,Тургеневская,3,5,301.0,240.0,unknown,1901,Евроремонт,unknown,На улицу и двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/291787125/
31950000,"Москва, ЮВАО, р-н Лефортово, ш. Энтузиастов, 26",55.75094,37.719378,Авиамоторная,11,12,143.7,110.5,9.3,1958,Косметический,unknown,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/298012062/
1982014700,"Москва, ЦАО, р-н Тверской, Георгиевский пер., 1",55.759523595160914,37.61381598280256,Охотный ряд,6,6,508.2,unknown,unknown,2025,Чистовая,4.1,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка / Апартаменты,ENGEO Development,https://www.cian.ru/sale/flat/302907661/
