price,location,geo_lat,geo_lng,metro,floor,floor_count,square,living_square,kitchen_square,year,finish_type,ceiling_height,view,house_type,heating,breakdown,parking,accomodation_type,author,url
35632405,"Москва, ЦАО, р-н Пресненский, Шмитовский проезд, 39к9",55.7532072934131,37.5258538337976,Шелепиха,12,14,75.47,39.2,unknown,2024,Без отделки,3.1,На улицу,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,КОРТРОС,https://www.cian.ru/sale/flat/306697779/
78800000,"Москва, ЦАО, р-н Якиманка, Мытная ул., 40к1",55.722948,37.616225,Серпуховская,2,22,134.5,80.0,45.0,2020,Дизайнерский,2.7,На улицу,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305430394/
67000000,"Москва, ЦАО, р-н Тверской, Тверская ул., 27С2",55.768653,37.597549,Маяковская,6,7,127.1,70.7,9.8,1902,Косметический,unknown,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301064989/
35978400,"Москва, СВАО, р-н Останкинский, АйЛав жилой комплекс",55.809581890759326,37.62400151087382,Алексеевская,20,26,78.9,59.2,unknown,2024,"Без отделки, предчистовая, чистовая",3.0,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,КОРТРОС,https://www.cian.ru/sale/flat/306567974/
31500000,"Москва, ЗАО, р-н Фили-Давыдково, ул. Ивана Франко, 6",55.727841,37.450872,Кунцевская,20,29,92.9,59.2,8.4,2022,Без ремонта,3.0,На улицу,unknown,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/303533444/
150000000,"Москва, ЦАО, р-н Хамовники, Большой Афанасьевский пер., 11-13",55.746208,37.596821,Кропоткинская,17,17,157.0,114.0,24.1,1967,Дизайнерский,unknown,На улицу,Панельный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/295989074/
34426313,"Москва, СЗАО, р-н Покровское-Стрешнево, Волоколамское ш., 95/1к1",55.82976,37.407546,Трикотажная,36,48,94.69,43.1,unknown,2027,Предчистовая,2.85,Во двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,MR Group,https://www.cian.ru/sale/flat/306515743/
78000000,"Москва, САО, р-н Хорошевский, ул. Гризодубовой, 2",55.782572,37.531936,ЦСКА,21,23,244.1,unknown,unknown,2007,Косметический,3.0,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/293126875/
39500000,"Москва, ЦАО, р-н Арбат, 1-й Николощеповский пер., 20/4",55.748782,37.577561,Смоленская,2,5,87.0,62.0,9.0,1931,Евроремонт,3.0,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302659435/
10807448,"Московская область, Одинцовский городской округ, Перхушково село, Равновесие микрорайон, 5",55.653294,37.12481,Толстопальцево,5,6,70.6,46.8,unknown,2024,"Без отделки, предчистовая, черновая, чистовая",2.7,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,КОРТРОС,https://odintsovo.cian.ru/sale/flat/285450899/
250000000,"Москва, САО, р-н Беговой, ул. 3-я Ямского Поля, 9",55.781626,37.580894,Белорусская,6,6,324.5,unknown,unknown,2016,Дизайнерский,unknown,На улицу,Монолитный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/288460497/
170000000,"Москва, ЮЗАО, р-н Ясенево, Новоясеневский просп., 9",55.608816,37.535403,Ясенево,21,23,143.3,124.2,14.1,2014,Дизайнерский,2.9,unknown,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305864484/
328184010,"Москва, ЦАО, р-н Пресненский, ул. Костикова, 4к1",55.7612846731082,37.5573009849619,Улица 1905 года,18,21,234.3,unknown,27.1,2023,"Чистовая, чистовая с мебелью",3.0,Во двор,Монолитный,unknown,unknown,unknown,Новостройка,VESPER,https://www.cian.ru/sale/flat/306541543/
74500000,"Москва, ЦАО, р-н Басманный, наб. Академика Туполева, 15",55.760692,37.68217,Бауманская,6,8,190.3,130.0,25.0,2008,Без ремонта,3.5,Во двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305951087/
39900000,"Москва, ЮВАО, р-н Лефортово, ул. Крузенштерна, 10к1",55.751447,37.703775,Авиамоторная,9,29,79.5,48.5,7.1,2022,Дизайнерский,2.8,На улицу,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/297721781/
52577000,"Москва, ЮЗАО, р-н Котловка, Новые Академики жилой комплекс, 31/2",55.6736187382783,37.5816946613751,Профсоюзная,4,7,107.3,69.5,6.6,2027,Без отделки,3.2,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Главстрой,https://www.cian.ru/sale/flat/303967908/
135000000,"Москва, ЦАО, р-н Мещанский, ул. Гиляровского, 55",55.786597,37.632296,Проспект Мира,5,7,190.1,155.8,29.3,2008,Дизайнерский,3.4,unknown,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303123517/
90000000,"Москва, ЦАО, р-н Тверской, Тверская ул., 8К2",55.762622,37.611113,Пушкинская,5,9,133.7,104.1,7.4,1955,Дизайнерский,3.2,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306227254/
71755000,"Москва, ЦАО, р-н Басманный, ул. Фридриха Энгельса, 56",55.7768755398505,37.6921957116392,Бауманская,18,20,127.0,84.0,6.4,2026,"Без отделки, чистовая",3.25,На улицу и двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Галс-Девелопмент,https://www.cian.ru/sale/flat/301911033/
87000000,"Москва, ЗАО, р-н Раменки, просп. Генерала Дорохова, 39к1",55.71806,37.49665,Минская,4,14,136.0,unknown,35.0,2022,Без ремонта,3.1,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300987092/
50000000,"Москва, ЦАО, р-н Басманный, ул. Макаренко, 5С1а",55.761558,37.647298,Красные ворота,5,5,115.0,73.0,6.0,1917,Без ремонта,3.2,Во двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301132521/
49214080,"Москва, ЗАО, Рублево-Архангельское микрорайон, Сберсити жилой комплекс, В17 квартал",55.7893312414593,37.341514921996,Опалиха,3,8,117.4,63.5,25.5,2026,"Без отделки, чистовая",2.9,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Рублево-Архангельское,https://www.cian.ru/sale/flat/301919186/
55000000,"Москва, ЗАО, р-н Раменки, 1-й Сетуньский проезд, вл6",55.73222,37.540209,Кутузовская,19,41,98.0,60.0,22.0,2024,Чистовая,unknown,На улицу,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/304242775/
38747716,"Москва, ЮАО, р-н Даниловский, Павелецкая Сити жилой комплекс",55.718765,37.636392,Павелецкая,18,21,111.4,81.0,unknown,2027,"Без отделки, предчистовая",3.0,unknown,"Монолитно-кирпичный, монолитный, кирпичный",unknown,unknown,unknown,Новостройка,MR Group,https://www.cian.ru/sale/flat/306614411/
66382902,"Москва, ЗАО, Рублево-Архангельское микрорайон, Сберсити жилой комплекс, В21 квартал",55.7875762516888,37.3434570638689,Опалиха,8,13,148.11,66.1,30.2,2025,"Без отделки, чистовая",4.1,На улицу,Монолитный,unknown,unknown,unknown,Новостройка,Рублево-Архангельское,https://www.cian.ru/sale/flat/306151926/
45000000,"Москва, ЦАО, р-н Тверской, Тверская ул., 29к2",55.768167,37.59595,Маяковская,6,8,85.3,unknown,25.0,1912,Евроремонт,3.2,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/297044895/
68999999,"Москва, ЗАО, р-н Филевский парк, Филевский бул., 24к3",55.765812,37.487074,Фили,13,14,118.0,unknown,12.5,2009,Дизайнерский,unknown,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305905578/
72319282,"Москва, ЗАО, Рублево-Архангельское микрорайон, Сберсити жилой комплекс, В19 квартал",55.789558187273,37.3438052008762,Павшино,6,12,162.26,67.0,39.3,2024,Без отделки,3.83,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Рублево-Архангельское,https://www.cian.ru/sale/flat/298516226/
299000000,"Москва, ЦАО, р-н Хамовники, ул. Усачева, 15А",55.7256,37.570276,Спортивная,8,12,150.0,unknown,20.0,2016,Дизайнерский,3.2,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302755985/
188627250,"Москва, САО, р-н Хорошевский, Чапаевский пер., 3",55.79848,37.520671,Аэропорт,32,37,177.1,unknown,42.0,2006,Евроремонт,3.0,unknown,Монолитно-кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/298870082/
63488880,"Москва, ЮЗАО, р-н Черемушки, Херсонская ул., 43к5",55.6570116558116,37.5591316355813,Зюзино,3,32,163.8,91.8,36.5,2021,"Предчистовая, чистовая",3.1,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Ташир,https://www.cian.ru/sale/flat/264100269/
78000000,"Москва, ЗАО, р-н Тропарево-Никулино, просп. Вернадского, 92К1",55.655214,37.475935,Тропарёво,8,15,151.4,100.0,35.0,2007,Евроремонт,unknown,На улицу и двор,unknown,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302453842/
197609500,"Москва, ЦАО, р-н Арбат, Большой Кисловский пер., 4С1",55.754177,37.606505,Александровский сад,4,5,183.6,126.0,15.0,1913,Евроремонт,3.6,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/290380718/
37516623,"Москва, ЮЗАО, р-н Котловка, Севастопольский просп., 22А",55.6781903183334,37.5927703788458,Нагорная,23,42,82.9,43.5,unknown,2023,"Без отделки, предчистовая",3.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка,TEKTA GROUP,https://www.cian.ru/sale/flat/301259752/
230000000,"Москва, ЦАО, р-н Арбат, Поварская ул., 8/1к1",55.754172,37.598519,Арбатская,7,7,212.3,unknown,20.0,2017,Без ремонта,3.4,На улицу и двор,unknown,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/289533278/
85000000,"Москва, ЦАО, р-н Красносельский, пер. Луков, 7",55.768269,37.634236,Сретенский бульвар,3,8,153.3,119.0,20.0,1996,Евроремонт,2.75,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/283107913/
61494325,"Москва, ЗАО, р-н Филевский парк, Береговой проезд, 2",55.7597681819349,37.5078063512008,Фили,2,13,125.7,56.6,36.2,2024,Без отделки,3.2,На улицу,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Главстрой,https://www.cian.ru/sale/flat/296921048/
108900000,"Москва, ЦАО, р-н Таганский, Серебрянический пер., 8",55.750185,37.647073,Китай,3,9,143.0,90.0,15.0,2021,Без ремонта,3.6,На улицу и двор,unknown,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/304369940/
53000000,"Москва, ЦАО, р-н Замоскворечье, Пятницкая ул., 59/19С5",55.733219,37.627786,Добрынинская,3,9,101.0,73.0,8.7,1937,Косметический,unknown,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300539859/
49193100,"Москва, ЗАО, Рублево-Архангельское микрорайон, Сберсити жилой комплекс, В14 квартал",55.7908119823523,37.3416416480392,Павшино,8,10,99.0,67.1,6.0,2026,"Без отделки, чистовая",2.9,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Рублево-Архангельское,https://www.cian.ru/sale/flat/298849172/
300000000,"Москва, ЦАО, р-н Хамовники, Погодинская ул., 4",55.734973,37.571013,Фрунзенская,4,11,204.0,130.0,36.8,2014,Дизайнерский,3.2,Во двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301776356/
77000000,"Москва, ЦАО, р-н Пресненский, Зоологическая ул., 22",55.766101,37.582287,Баррикадная,15,25,138.0,87.2,12.9,1998,Евроремонт,unknown,Во двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306751200/
247273684,"Москва, ЦАО, р-н Арбат, ул. Арбат, 24",55.750069,37.592285,Арбатская,8,8,180.7,unknown,unknown,2019,Черновая,3.3,На улицу и двор,Монолитный,unknown,unknown,unknown,Новостройка,Era One Holding,https://www.cian.ru/sale/flat/274788985/
55000000,"Москва, ЗАО, р-н Филевский парк, Большая Филевская ул., 4",55.754296,37.511084,Фили,3,16,94.4,unknown,30.0,2018,Дизайнерский,3.0,Во двор,Монолитно-кирпичный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/303409682/
57900000,"Москва, ЦАО, р-н Замоскворечье, пер. Старый Толмачевский, 17с1",55.738845,37.629017,Новокузнецкая,5,8,75.0,60.0,10.0,1917,Дизайнерский,3.7,unknown,Кирпичный,Автономная котельная,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300299099/
480000000,"Москва, ЦАО, р-н Якиманка, Софийская наб., 34С3",55.7463922322426,37.622796830688,Новокузнецкая,4,6,240.0,unknown,unknown,2026,Без отделки,3.03,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Hutton Development,https://www.cian.ru/sale/flat/303616423/
300000000,"Москва, ЦАО, р-н Хамовники, Погодинская ул., 4",55.734973,37.571013,Фрунзенская,4,11,201.6,133.0,20.0,2014,Евроремонт,unknown,На улицу и двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304682490/
41000000,"Москва, ЮАО, р-н Даниловский, ул. Виктора Маслова, 2",55.71915,37.655425,Автозаводская,7,17,93.0,65.0,20.0,2023,Без ремонта,unknown,На улицу и двор,Монолитный,Автономная котельная,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306002671/
172833000,"Москва, ЦАО, р-н Хамовники, Коллекция Лужники жилой комплекс",55.715275061735,37.5711844656955,Воробьёвы горы,14,17,155.9,57.4,unknown,2026,"Без отделки, предчистовая",3.25,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Absolute Premium,https://www.cian.ru/sale/flat/304065675/
84800000,"Москва, ЦАО, р-н Хамовники, Мансуровский пер., 6",55.74033,37.595258,Парк Культуры,6,6,80.8,unknown,12.0,1932,Евроремонт,3.0,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305053118/
85000000,"Москва, ЦАО, р-н Мещанский, пер. Колокольников, 6С1",55.767772,37.624876,Трубная,6,6,130.0,87.0,11.2,1909,Дизайнерский,3.2,На улицу,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305459738/
650000000,"Москва, ЦАО, р-н Якиманка, Софийская наб., 10Д",55.7464027193368,37.6163794106954,Боровицкая,4,4,251.8,unknown,unknown,2021,Чистовая,unknown,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Capital Group,https://www.cian.ru/sale/flat/296119409/
82200000,"Москва, ЦАО, р-н Басманный, Нижняя Красносельская ул., 35С48",55.774958,37.672971,Бауманская,6,6,184.1,121.0,46.0,2015,Дизайнерский,unknown,На улицу,Монолитный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/303214729/
98000000,"Москва, ЦАО, р-н Басманный, Большой Казенный пер., 2",55.759598,37.6532,Курская,6,6,228.9,unknown,30.0,1997,Дизайнерский,unknown,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305914381/
111004500,"Москва, ЦАО, р-н Замоскворечье, Шлюзовая наб., 2/1С1",55.732464,37.642312,Павелецкая,4,27,172.1,102.7,18.3,2028,Без отделки,3.3,На улицу,Монолитный,unknown,unknown,unknown,Новостройка,Галс-Девелопмент,https://www.cian.ru/sale/flat/303040448/
179645000,"Москва, ЦАО, р-н Хамовники, Зубовский проезд, 1",55.736351,37.588503,Парк Культуры,2,6,170.0,unknown,18.0,2001,Дизайнерский,3.5,unknown,Кирпичный,Котел/Квартирное отопление,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/298478046/
160000000,"Москва, ЮЗАО, р-н Академический, Новочеремушкинская ул., 17",55.683498,37.583886,Академическая,18,18,157.0,unknown,unknown,2020,Дизайнерский,6.2,На улицу и двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306504309/
38496700,"Москва, ЮАО, р-н Даниловский, Эра жилой комплекс, 1",55.72013197209565,37.64497606666403,Пролетарская,2,27,86.9,57.2,unknown,2026,"Без отделки, предчистовая",3.15,unknown,Монолитный,unknown,unknown,unknown,Новостройка,TEKTA GROUP,https://www.cian.ru/sale/flat/301260624/
82500000,"Москва, ЦАО, р-н Басманный, Нижняя Красносельская ул., 35С48",55.774958,37.672971,Бауманская,5,10,184.0,unknown,unknown,2015,Дизайнерский,unknown,На улицу и двор,Монолитный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/276109473/
1042360000,"Москва, ЦАО, р-н Пресненский, Трехпрудный пер., 9С1",55.765276,37.596534,Маяковская,1,5,453.2,unknown,unknown,2027,С отделкой,3.0,unknown,Кирпичный,unknown,unknown,unknown,Новостройка,VESPER,https://www.cian.ru/sale/flat/306595900/
180342000,"Москва, ЦАО, р-н Пресненский, 1-й Красногвардейский проезд, 22с1",55.751138,37.533742,Москва,31,66,209.7,unknown,unknown,2020,"Без отделки, чистовая",3.9,На улицу,Монолитный,unknown,unknown,unknown,Новостройка / Апартаменты,СТ Тауэрс,https://www.cian.ru/sale/flat/302833874/
430000000,"Москва, ЦАО, р-н Хамовники, ул. Усачева, 11Г",55.727273,37.57254,Фрунзенская,3,14,200.0,unknown,unknown,unknown,Дизайнерский,unknown,unknown,unknown,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/281590820/
65000000,"Москва, ЗАО, р-н Фили-Давыдково, Звенигородская ул., 5",55.734679,37.448303,Кунцевская,6,14,135.8,85.0,15.5,1997,Дизайнерский,unknown,unknown,Кирпичный,Котел/Квартирное отопление,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300600746/
557450000,"Москва, ЦАО, р-н Якиманка, Лаврушинский жилой комплекс",55.7396737042422,37.6219303055568,Третьяковская,5,14,198.4,75.6,55.0,2024,Без отделки,3.35,Во двор,Монолитный,unknown,unknown,unknown,Новостройка,Sminex,https://www.cian.ru/sale/flat/303408628/
135000000,"Москва, САО, р-н Хорошевский, Ленинградский просп., 37/5",55.793875,37.541018,Аэропорт,24,40,138.0,unknown,10.0,2021,Дизайнерский,3.2,На улицу и двор,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304474067/
150000000,"Москва, ЦАО, р-н Хамовники, пер. 1-й Тружеников, 17",55.736985,37.57333,Киевская,13,14,142.0,85.1,23.7,1992,Дизайнерский,3.0,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306459645/
62364598,"Москва, САО, р-н Савеловский, 2-я Хуторская ул., 34",55.806133495378425,37.57102790178035,Дмитровская,53,54,116.85,52.4,unknown,2025,"Предчистовая, чистовая",3.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка,MR Group,https://www.cian.ru/sale/flat/300289409/
78000000,"Москва, ЗАО, р-н Раменки, Мосфильмовская ул., 70к3",55.714784,37.506271,Ломоносовский проспект,11,38,150.0,unknown,unknown,unknown,Дизайнерский,unknown,На улицу и двор,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/298969311/
2147483647,"Москва, ЦАО, р-н Якиманка, Лаврушинский жилой комплекс",55.7396737042422,37.6219303055568,Третьяковская,13,14,417.3,113.9,98.0,2024,Без отделки,3.35,unknown,Монолитный,unknown,unknown,unknown,Новостройка / Пентхаус,Sminex,https://www.cian.ru/sale/flat/293713799/
65556000,"Москва, ЮВАО, р-н Южнопортовый, Шампайн жилой комплекс, к3",55.7259163702846,37.6786046613761,Волгоградский проспект,7,13,131.37,50.5,24.2,2024,Чистовая,3.05,unknown,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/302838484/
179895000,"Москва, ЦАО, р-н Хамовники, Зубовский проезд, 1",55.736351,37.588503,Парк Культуры,2,6,170.0,unknown,20.0,2000,Дизайнерский,unknown,unknown,Кирпичный,Котел/Квартирное отопление,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306032946/
375000000,"Москва, ЦАО, р-н Хамовники, ул. Плющиха, 37",55.741049,37.577427,Киевская,5,7,200.0,unknown,20.0,2017,Дизайнерский,3.2,На улицу и двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306357835/
114868000,"Москва, ЦАО, р-н Пресненский, Скай Вью жилой комплекс",55.7597302555572,37.5752511607127,Краснопресненская,14,20,122.2,unknown,unknown,2024,Предчистовая,unknown,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка / Апартаменты,СЗ Киноцентр,https://www.cian.ru/sale/flat/307004325/
108900000,"Москва, ЦАО, р-н Таганский, Серебрянический пер., 8",55.750185,37.647073,Китай,3,9,142.5,unknown,10.0,unknown,unknown,unknown,unknown,Монолитный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/305881561/
55000000,"Москва, ЗАО, р-н Дорогомилово, Кутузовский просп., 30",55.74148,37.535835,Кутузовская,2,10,110.0,90.0,13.0,1953,Без ремонта,3.3,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306504816/
85561000,"Москва, ЗАО, р-н Крылатское, Крылатская ул., 23",55.7713506652959,37.4147564920653,Крылатское,20,27,112.75,78.2,23.0,2027,Без отделки,3.1,unknown,Монолитный,unknown,unknown,unknown,Новостройка,TOUCH,https://www.cian.ru/sale/flat/306603968/
62900000,"Москва, САО, р-н Хорошевский, ул. Авиаконструктора Сухого, 2к1",55.786414,37.542563,ЦСКА,5,24,138.3,83.8,17.3,2017,Косметический,3.1,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300951747/
114800000,"Москва, ЦАО, р-н Пресненский, Шмитовский проезд, 16С2",55.758114,37.546974,Шелепиха,3,22,171.7,120.2,21.8,2007,Дизайнерский,3.0,На улицу,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301955719/
41610570,"Москва, СВАО, р-н Марьина роща, Полковая ул., 1С12",55.7986280976491,37.5975001540744,Марьина Роща,13,22,92.5,unknown,unknown,2025,"Без отделки, чистовая",3.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Компания PIONEER,https://www.cian.ru/sale/flat/303018315/
229900000,"Москва, ЦАО, р-н Хамовники, Колымажный пер., 10",55.748199,37.604403,Кропоткинская,1,7,166.0,unknown,unknown,2006,Дизайнерский,3.2,На улицу и двор,unknown,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300029091/
57000000,"Москва, ЮЗАО, р-н Обручевский, ул. Архитектора Власова, 20",55.670778,37.543048,Новые Черёмушки,7,16,173.0,unknown,unknown,2001,Дизайнерский,3.14,На улицу и двор,Кирпичный,Автономная котельная,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/297117691/
436050000,"Москва, ЦАО, р-н Арбат, ул. Арбат, 39",55.7487617544371,37.5895374169819,Смоленская,4,5,324.0,unknown,unknown,2019,Черновая,3.6,На улицу и двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Era One Holding,https://www.cian.ru/sale/flat/306783484/
79950000,"Москва, ЗАО, р-н Раменки, Ломоносовский просп., 36",55.70912,37.509801,Ломоносовский проспект,3,13,93.0,60.0,20.0,2022,Дизайнерский,unknown,На улицу,Монолитно-кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305176356/
33980000,"Москва, ЮАО, р-н Бирюлево Восточное, 6-я Радиальная ул., 5к3",55.604651,37.661132,Царицыно,15,15,122.4,unknown,25.0,2012,Дизайнерский,unknown,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305199710/
44068057,"Москва, ЗАО, р-н Очаково-Матвеевское, Мичуринский просп., 72А",55.6824358228751,37.4660870859206,Мичуринский проспект,22,24,102.9,unknown,11.3,2025,Без отделки,3.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Трансстройинвест,https://www.cian.ru/sale/flat/306658039/
40500000,"Москва, ЮАО, р-н Нагатино-Садовники, Варшавское ш., 37АК1",55.686676319674,37.626029951064,Академическая,28,28,90.0,49.3,10.5,2025,Без отделки,unknown,unknown,Монолитный,unknown,unknown,unknown,Новостройка,unknown,https://www.cian.ru/sale/flat/301708189/
56856800,"Москва, ЗАО, р-н Раменки, Мичуринский просп., вл30Б",55.7011942455646,37.4988117777703,Ломоносовский проспект,9,17,78.1,52.7,5.3,2024,"Без отделки, предчистовая, черновая, чистовая",3.1,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Класс,https://www.cian.ru/sale/flat/303690528/
168000000,"Москва, ЦАО, р-н Пресненский, 2-я Звенигородская ул., 16",55.763295,37.555391,Улица 1905 года,7,21,160.6,109.0,10.0,2023,Дизайнерский,unknown,На улицу,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302282746/
74409999,"Москва, САО, р-н Беговой, ул. 1-я Ямского Поля, 28С3",55.7831190790998,37.5854233447391,Белорусская,17,21,122.73,60.5,unknown,2024,-,3.15,На улицу,Монолитный,unknown,unknown,unknown,Новостройка / Апартаменты,GloraX,https://www.cian.ru/sale/flat/303476974/
228800000,"Москва, ЦАО, р-н Хамовники, ул. Усачева, 15А",55.7256,37.570276,Спортивная,5,8,176.0,unknown,23.0,2022,Без ремонта,unknown,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/268914610/
142182309,"Москва, ЗАО, р-н Дорогомилово, Виктори Парк Резиденсез жилой комплекс, 3к8",55.731379,37.516323,Поклонная,2,10,136.1,unknown,unknown,2024,Чистовая,4.6,unknown,Монолитный,unknown,unknown,unknown,Новостройка,ANT Development,https://www.cian.ru/sale/flat/303519424/
90000000,"Москва, ЦАО, р-н Пресненский, Мерзляковский пер., 13",55.756396,37.596929,Арбатская,6,6,169.0,unknown,unknown,1902,Без ремонта,3.1,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/291342956/
46856000,"Москва, ЗАО, р-н Раменки, Винницкая ул., 8к1",55.700983,37.493479,Раменки,2,28,93.2,43.6,21.8,2022,Без отделки,3.12,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Класс,https://www.cian.ru/sale/flat/306795422/
