price,location,geo_lat,geo_lng,metro,floor,floor_count,square,living_square,kitchen_square,year,finish_type,ceiling_height,view,house_type,heating,breakdown,parking,accomodation_type,author,url
1058580000,"Москва, ЦАО, р-н Пресненский, 1-й Красногвардейский проезд, 22с1",55.751138,37.533742,Москва,66,66,588.1,unknown,unknown,2020,"Без отделки, чистовая",3.9,unknown,Монолитный,unknown,unknown,unknown,Новостройка / Апартаменты,СТ Тауэрс,https://www.cian.ru/sale/flat/302833905/
350000000,"Москва, ЦАО, р-н Хамовники, Погодинская ул., 4",55.734973,37.571013,Фрунзенская,5,11,219.4,unknown,60.0,2014,Дизайнерский,unknown,Во двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305287966/
19000000,"Москва, ВАО, р-н Соколиная гора, ул. Семеновский Вал, 10К2",55.776993,37.714635,Семёновская,5,5,85.0,58.4,7.5,1961,Косметический,unknown,Во двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306591421/
834760000,"Москва, ЦАО, р-н Якиманка, Лаврушинский жилой комплекс",55.7396737042422,37.6219303055568,Третьяковская,12,14,227.4,85.7,55.1,2024,Без отделки,3.35,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Sminex,https://www.cian.ru/sale/flat/293713787/
233538500,"Москва, ЦАО, р-н Якиманка, ул. Шаболовка, 10к1",55.724059,37.609559,Октябрьская,18,18,308.0,unknown,20.0,2006,Дизайнерский,3.6,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка / Пентхаус,unknown,https://www.cian.ru/sale/flat/297550304/
168418400,"Москва, ЦАО, р-н Пресненский, ул. Красная Пресня, 3",55.7601628003045,37.5745055066058,Краснопресненская,12,20,173.6,unknown,unknown,2024,Предчистовая,unknown,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка / Апартаменты,СЗ Киноцентр,https://www.cian.ru/sale/flat/307004335/
136000000,"Москва, ЦАО, р-н Пресненский, Столярный пер., 2",55.763792,37.570986,Улица 1905 года,8,8,224.0,199.0,20.0,2001,Евроремонт,unknown,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305684347/
16000000,"Московская область, Истра городской округ, Павловская Слобода село, ул. Изумрудная, 2к3",55.821123,37.098247,Нахабино,3,3,124.0,81.6,13.5,2021,Без ремонта,6.0,На улицу,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://istra.cian.ru/sale/flat/302395481/
260639043,"Москва, ЦАО, р-н Таганский, Серебрянический пер., 8",55.7502427832298,37.6466762685083,Китай,8,9,296.4,151.7,30.6,2021,Без отделки,3.6,unknown,"Монолитно-кирпичный, монолитный",unknown,unknown,unknown,Новостройка / Апартаменты,Центр-Инвест,https://www.cian.ru/sale/flat/306675165/
362854800,"Москва, ЦАО, р-н Тверской, Газетный пер., 13сА",55.758924,37.609784,Охотный ряд,3,5,214.2,171.0,unknown,unknown,Без ремонта,unknown,unknown,unknown,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/300659178/
81000000,"Москва, СВАО, р-н Алексеевский, Новоалексеевская ул., 16к3",55.807365,37.647208,Алексеевская,11,18,125.0,100.0,15.0,2021,Дизайнерский,unknown,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303191960/
53317440,"Москва, ЮЗАО, р-н Обручевский, Эвер жилой комплекс",55.65957483280671,37.532443748280194,Воронцовская,7,34,118.8,79.2,unknown,2025,"Без отделки, предчистовая",3.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка,TEKTA GROUP,https://www.cian.ru/sale/flat/306178052/
93415400,"Москва, ЗАО, р-н Раменки, Мосфильмовская ул., 70к2",55.714206,37.505355,Ломоносовский проспект,28,40,145.0,unknown,10.0,2004,Дизайнерский,3.0,На улицу и двор,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/299850016/
159000000,"Москва, ЦАО, р-н Хамовники, Гагаринский пер., 35",55.744865,37.589823,Смоленская,3,4,170.6,103.0,24.0,1908,Дизайнерский,3.3,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306789420/
42374200,"Москва, ЮАО, р-н Нагорный, Твелв жилой комплекс, 1",55.670073202158285,37.61456096560583,Нагорная,27,28,103.0,70.1,unknown,2026,Без отделки,3.6,unknown,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,TEKTA GROUP,https://www.cian.ru/sale/flat/301425745/
250000000,"Москва, СЗАО, р-н Щукино, Авиационная ул., 79Б",55.80826,37.448276,Щукинская,33,35,298.9,unknown,20.0,2001,Дизайнерский,3.0,На улицу и двор,Монолитный,unknown,unknown,unknown,Вторичка / Пентхаус,unknown,https://www.cian.ru/sale/flat/297964945/
166000000,"Москва, ЦАО, р-н Якиманка, ул. Шаболовка, 10к1",55.724059,37.609559,Октябрьская,18,18,270.0,unknown,21.3,2006,Дизайнерский,unknown,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304909431/
204170000,"Москва, ЦАО, р-н Пресненский, 2-я Черногрязская ул.",55.7630253528094,37.547566691786,Улица 1905 года,8,10,205.5,80.2,39.6,2026,Без отделки,3.43,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Sminex,https://www.cian.ru/sale/flat/306155409/
140000000,"Москва, ЗАО, р-н Тропарево-Никулино, просп. Вернадского, 94к1",55.652659,37.475513,Тропарёво,30,37,216.4,191.4,20.0,2007,Без ремонта,3.6,unknown,Монолитный,Центральное,Нет,unknown,Вторичка / Пентхаус,unknown,https://www.cian.ru/sale/flat/306898773/
165000000,"Москва, ЦАО, р-н Хамовники, Большая Пироговская ул., 8",55.728297,37.561221,Спортивная,8,13,173.6,127.9,16.0,2009,Дизайнерский,3.2,На улицу,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/299785112/
73649312,"Москва, СЗАО, р-н Хорошево-Мневники, Жилой комплекс остров, 4-й квартал",55.7502451594434,37.4468496038752,Молодёжная,3,16,165.4,66.4,44.9,2024,"Без отделки, чистовая с мебелью",3.25,Во двор,"Монолитно-кирпичный, монолитный",unknown,unknown,unknown,Новостройка,ДОНСТРОЙ,https://www.cian.ru/sale/flat/304095355/
494023750,"Москва, ЦАО, р-н Хамовники, ул. Усачева, 2С3",55.730426,37.574067,Фрунзенская,9,11,320.0,290.0,25.0,2008,Дизайнерский,unknown,На улицу и двор,Монолитно-кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305905470/
75000000,"Москва, СЗАО, р-н Покровское-Стрешнево, Ленинградское ш., 23к1",55.824693,37.484424,Войковская,1,3,168.4,89.0,12.0,2017,Без ремонта,3.0,На улицу и двор,Монолитный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/297593770/
129437660,"Москва, СЗАО, р-н Покровское-Стрешнево, Клубный Город на Реке Примавера жилой комплекс, Вивальди квартал",55.8133713914723,37.4246699067451,Спартак,13,13,180.2,80.1,9.0,2025,Без отделки,6.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка,"ООО ""СЗ ""Стадион ""Спартак""",https://www.cian.ru/sale/flat/303364597/
454000000,"Москва, ЦАО, р-н Хамовники, ул. Усачева, 13",55.726157,37.57201,Спортивная,6,12,227.0,unknown,20.0,2021,Без ремонта,unknown,unknown,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306172835/
180000000,"Москва, СЗАО, р-н Покровское-Стрешнево, Береговая ул., 8К1",55.832682,37.468793,Октябрьское поле,5,5,306.6,190.0,22.2,2002,Дизайнерский,3.3,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка / Пентхаус,unknown,https://www.cian.ru/sale/flat/306363094/
82662505,"Москва, ЮАО, р-н Нагатинский затон, просп. Андропова, 9/1",55.6914591867037,37.66755095833505,Технопарк,18,23,159.9,92.8,unknown,2023,Без отделки,3.15,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Regions Development,https://www.cian.ru/sale/flat/304061141/
550000000,"Москва, ЦАО, р-н Хамовники, Колымажный пер., 10",55.748199,37.604403,Кропоткинская,5,7,357.3,unknown,19.3,2006,Дизайнерский,3.2,На улицу и двор,unknown,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304641242/
270000000,"Москва, ЦАО, р-н Якиманка, 3-й Кадашевский пер., 7-9С1",55.741617,37.62325,Третьяковская,3,3,181.4,125.0,20.0,2014,Дизайнерский,unknown,На улицу и двор,Монолитный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/297299290/
683260000,"Москва, ЦАО, р-н Басманный, Потаповский пер., 5С4",55.761765709459695,37.641443038028626,Чистые пруды,5,6,259.1,93.4,75.8,2025,Без отделки,3.91,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Sminex,https://www.cian.ru/sale/flat/294328897/
102000000,"Москва, САО, р-н Хорошевский, Ленинградский просп., 37/3",55.79307,37.541853,Аэропорт,20,42,165.0,80.0,10.0,2022,Без ремонта,3.2,На улицу и двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302662270/
898225000,"Москва, ЦАО, р-н Хамовники, ул. Ефремова, 19к4",55.721863,37.568875,Спортивная,4,7,340.0,unknown,20.0,2015,Без ремонта,3.2,На улицу и двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301031464/
378812000,"Москва, ЗАО, р-н Дорогомилово, Виктори Парк Резиденсез жилой комплекс, 3к1",55.731987,37.514985,Парк Победы,11,13,265.6,unknown,unknown,2024,Чистовая,3.0,unknown,Монолитный,unknown,unknown,unknown,Новостройка,ANT Development,https://www.cian.ru/sale/flat/303519398/
240000000,"Москва, ЦАО, р-н Хамовники, пер. Малый Знаменский, 7/10с2",55.748285,37.604978,Кропоткинская,2,6,220.0,176.0,13.0,1912,Евроремонт,unknown,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/293908780/
160000000,"Москва, САО, р-н Беговой, Верхняя ул., 20к1",55.77919,37.574309,Белорусская,16,27,180.0,unknown,unknown,2018,Без ремонта,3.2,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301643637/
73752697,"Москва, ЗАО, р-н Раменки, Винницкая ул., 8к1",55.700983,37.493479,Раменки,13,28,126.5,75.5,21.5,2022,Без отделки,3.4,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Класс,https://www.cian.ru/sale/flat/305011078/
808402500,"Москва, ЦАО, р-н Тверской, пер. Брюсов, 19",55.759973,37.608077,Тверская,7,8,457.5,unknown,20.0,2007,Дизайнерский,2.86,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301031460/
261000000,"Москва, ЦАО, р-н Замоскворечье, Руновский пер., 12",55.742732,37.632511,Новокузнецкая,8,9,235.0,unknown,unknown,1998,Дизайнерский,3.3,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка / Пентхаус,unknown,https://www.cian.ru/sale/flat/295155736/
128625200,"Москва, ЗАО, р-н Раменки, ул. Сергея Бондарчука, 2",55.692003,37.481172,Мичуринский проспект,10,16,180.4,75.1,27.8,2026,"Без отделки, чистовая с мебелью",3.65,Во двор,Монолитный,unknown,unknown,unknown,Новостройка,ДОНСТРОЙ,https://www.cian.ru/sale/flat/306760393/
208000000,"Москва, ЦАО, р-н Замоскворечье, Большой Ордынский пер., 4С3",55.73478,37.625711,Третьяковская,2,6,200.0,unknown,30.0,unknown,Без ремонта,3.5,На улицу и двор,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303279172/
86900000,"Москва, ЦАО, р-н Тверской, ул. Большая Дмитровка, 20С2",55.763047,37.613746,Пушкинская,3,5,189.0,140.0,22.0,1936,Косметический,3.6,Во двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/291487045/
180427800,"Москва, ЗАО, р-н Дорогомилово, 1-й Можайский туп., 8АС1",55.743603,37.55858,Киевская,7,14,158.27,unknown,unknown,2026,Черновая,3.2,unknown,Монолитный,unknown,unknown,unknown,Новостройка / Апартаменты,СЗ ЭЛИТА-ЭКО,https://www.cian.ru/sale/flat/299533043/
105000000,"Москва, ЗАО, р-н Раменки, Минская ул., 1ГК6",55.710888,37.498717,Ломоносовский проспект,5,13,136.62,100.0,20.0,2023,Без ремонта,unknown,Во двор,unknown,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306662757/
294000000,"Москва, ЦАО, р-н Хамовники, Смоленский бул., 24к3",55.742853,37.585763,Смоленская,6,7,271.7,230.0,30.0,2012,Без ремонта,3.42,Во двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300472324/
165259600,"Москва, ЦАО, р-н Пресненский",55.75333485240321,37.54837916931129,Деловой центр,59,67,163.3,133.8,24.5,2023,"Без отделки, предчистовая, чистовая",3.05,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Capital Group,https://www.cian.ru/sale/flat/297314514/
120000000,"Москва, ЦАО, р-н Тверской, Дегтярный пер., 5С1",55.768056,37.601699,Маяковская,2,6,192.3,unknown,15.0,1917,Дизайнерский,3.7,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/283449409/
89000000,"Москва, ЦАО, р-н Тверской, ул. Большая Дмитровка, 20С2",55.763047,37.613746,Пушкинская,3,5,189.0,140.0,21.0,1912,Дизайнерский,unknown,Во двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305639897/
309447000,"Москва, ЦАО, р-н Хамовники, 531-й квартал, Дом 22 жилой комплекс",55.729906155077,37.5598482625642,Спортивная,2,11,197.1,71.9,43.8,2026,Без отделки,3.5,Во двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,ДОНСТРОЙ,https://www.cian.ru/sale/flat/305505540/
294000000,"Москва, ЦАО, р-н Хамовники, Смоленский бул., 24к3",55.742853,37.585763,Смоленская,6,7,271.7,220.0,20.0,2011,Без ремонта,3.4,Во двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301518985/
89000000,"Москва, ЦАО, р-н Тверской, ул. Большая Дмитровка, 20С2",55.763047,37.613746,Пушкинская,3,5,189.0,126.0,unknown,1912,Косметический,3.6,Во двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300601785/
905080000,"Москва, ЦАО, р-н Хамовники, Фрунзенская наб., 30",55.7244588775083,37.5843810123283,Фрунзенская,8,10,311.6,88.2,106.6,2027,Без отделки,3.32,На улицу и двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,Sminex,https://www.cian.ru/sale/flat/306342074/
490000000,"Москва, ЦАО, р-н Арбат, Большой Афанасьевский пер., 28",55.749603,37.597872,Арбатская,7,8,340.0,130.0,40.0,2012,Дизайнерский,unknown,На улицу и двор,unknown,Индивидуальный тепловой пункт,Нет,unknown,Вторичка / Пентхаус,unknown,https://www.cian.ru/sale/flat/303811054/
421698673,"Москва, ЦАО, р-н Хамовники, пер. Коробейников, 1",55.737314,37.600891,Парк Культуры,3,6,213.4,unknown,20.0,2008,Без ремонта,unknown,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/289779290/
68983173,"Москва, ЗАО, р-н Филевский парк, Фили Сити жилой комплекс",55.7423225102259,37.5095364775231,Фили,41,57,113.89,unknown,unknown,2024,"Предчистовая, чистовая",2.9,На улицу и двор,Монолитно-кирпичный,unknown,unknown,unknown,Новостройка,MR Group,https://www.cian.ru/sale/flat/306067931/
59980000,"Москва, ЮЗАО, р-н Гагаринский, Ломоносовский просп., 7К5",55.684594,37.54551,Университет,11,23,199.0,118.0,16.0,2000,Без ремонта,3.0,unknown,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303063029/
294000000,"Москва, ЦАО, р-н Хамовники, Смоленский бул., 24к3",55.742853,37.585763,Смоленская,6,7,271.7,unknown,unknown,2011,Без ремонта,3.4,На улицу и двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/297898136/
107856000,"Москва, ЗАО, р-н Очаково-Матвеевское, Аминьевское ш., 6",55.7076352050853,37.4571176785729,Давыдково,21,21,214.0,143.6,16.1,2020,"Предчистовая, черновая, чистовая",3.3,unknown,Монолитный,unknown,unknown,unknown,Новостройка / Апартаменты,Ташир,https://www.cian.ru/sale/flat/271161276/
219000000,"Москва, Крылатская ул., 45К3",55.769428,37.397261,Крылатское,1,7,398.1,unknown,unknown,2005,Дизайнерский,3.0,На улицу и двор,Монолитный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303487777/
165000000,"Москва, ЦАО, р-н Пресненский, 1-й Красногвардейский проезд, 22",55.751366,37.536517,Деловой центр,34,79,181.8,112.0,20.0,2019,Дизайнерский,unknown,На улицу,Монолитный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/304113474/
139300000,"Москва, ЗАО, р-н Раменки, просп. Генерала Дорохова, 39к2Г",55.716316,37.497944,Минская,14,14,180.3,75.0,46.9,2023,"Без отделки, чистовая",3.28,Во двор,Монолитный,unknown,unknown,unknown,Новостройка / Пентхаус,Sminex,https://www.cian.ru/sale/flat/306156171/
250000000,"Москва, ЦАО, р-н Замоскворечье, Климентовский пер., 2",55.74108,37.631236,Новокузнецкая,10,12,300.0,132.4,39.7,2005,Без ремонта,3.1,На улицу,Блочный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306081544/
2147483647,"Москва, ЦАО, р-н Якиманка, Лаврушинский жилой комплекс",55.7397567994955,37.6209487934173,Третьяковская,7,8,459.4,173.3,81.4,2024,Без отделки,3.35,Во двор,Монолитный,unknown,unknown,unknown,Новостройка / Пентхаус,Sminex,https://www.cian.ru/sale/flat/293713870/
52998359,"Москва, ЗАО, р-н Очаково-Матвеевское, Левел Мичуринский жилой комплекс, к3",55.6877043853403,37.472207395581,Мичуринский проспект,27,30,119.7,58.9,30.5,2025,"Без отделки, предчистовая, чистовая",3.0,На улицу и двор,"Монолитно-кирпичный, монолитный",unknown,unknown,unknown,Новостройка,Level Group,https://www.cian.ru/sale/flat/306731676/
145000000,"Москва, ЗАО, р-н Раменки, Ломоносовский просп., 25к3",55.694287,37.528621,Университет,5,24,182.0,unknown,20.0,2011,Дизайнерский,3.1,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303772779/
92000000,"Москва, ЗАО, р-н Раменки, Мосфильмовская ул., 8",55.723587,37.527256,Поклонная,8,53,231.0,unknown,24.0,2012,Без ремонта,5.0,На улицу,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306523028/
191876343,"Москва, ЗАО, р-н Дорогомилово, Бадаевский жилой комплекс",55.7517228631563,37.5595977937,Александровский сад,11,18,221.0,unknown,unknown,2025,Неизвестно,unknown,unknown,Монолитный,unknown,unknown,unknown,Новостройка,Capital Group,https://www.cian.ru/sale/flat/301482988/
257000000,"Москва, ЗАО, р-н Раменки, Мосфильмовская ул., 1А",55.718816,37.525324,Ломоносовский проспект,3,8,222.0,90.0,30.0,2020,Без ремонта,3.2,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301161554/
15500000,"Московская область, Балашиха, мкр. Заря, ул. Лесная, 6",55.757415,38.093464,Новокосино,6,6,110.8,79.0,9.0,1970,Дизайнерский,2.7,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://balashikha.cian.ru/sale/flat/298113796/
